Date,APR_BUFR_NAV,APR_ECR_PctRank_w111_p25_NAV,APR_ECR_PctRank_w111_p50_NAV,APR_Existing_90_NAV,APR_SPY_NAV,AUG_BUFR_NAV,AUG_ECR_PctRank_w111_p25_NAV,AUG_ECR_PctRank_w111_p50_NAV,AUG_Existing_90_NAV,AUG_SPY_NAV,DEC_BUFR_NAV,DEC_ECR_PctRank_w111_p25_NAV,DEC_ECR_PctRank_w111_p50_NAV,DEC_Existing_90_NAV,DEC_SPY_NAV,FEB_BUFR_NAV,FEB_ECR_PctRank_w111_p25_NAV,FEB_ECR_PctRank_w111_p50_NAV,FEB_Existing_90_NAV,FEB_SPY_NAV,JAN_BUFR_NAV,JAN_ECR_PctRank_w111_p25_NAV,JAN_ECR_PctRank_w111_p50_NAV,JAN_Existing_90_NAV,JAN_SPY_NAV,JUL_BUFR_NAV,JUL_ECR_PctRank_w111_p25_NAV,JUL_ECR_PctRank_w111_p50_NAV,JUL_Existing_90_NAV,JUL_SPY_NAV,JUN_BUFR_NAV,JUN_ECR_PctRank_w111_p25_NAV,JUN_ECR_PctRank_w111_p50_NAV,JUN_Existing_90_NAV,JUN_SPY_NAV,MAR_BUFR_NAV,MAR_ECR_PctRank_w111_p25_NAV,MAR_ECR_PctRank_w111_p50_NAV,MAR_Existing_90_NAV,MAR_SPY_NAV,MAY_BUFR_NAV,MAY_ECR_PctRank_w111_p25_NAV,MAY_ECR_PctRank_w111_p50_NAV,MAY_Existing_90_NAV,MAY_SPY_NAV,NOV_BUFR_NAV,NOV_ECR_PctRank_w111_p25_NAV,NOV_ECR_PctRank_w111_p50_NAV,NOV_Existing_90_NAV,NOV_SPY_NAV,OCT_BUFR_NAV,OCT_ECR_PctRank_w111_p25_NAV,OCT_ECR_PctRank_w111_p50_NAV,OCT_Existing_90_NAV,OCT_SPY_NAV,SEP_BUFR_NAV,SEP_ECR_PctRank_w111_p25_NAV,SEP_ECR_PctRank_w111_p50_NAV,SEP_Existing_90_NAV,SEP_SPY_NAV,APR_BUFR_Return,APR_ECR_PctRank_w111_p25_Return,APR_ECR_PctRank_w111_p50_Return,APR_Existing_90_Return,APR_SPY_Return,AUG_BUFR_Return,AUG_ECR_PctRank_w111_p25_Return,AUG_ECR_PctRank_w111_p50_Return,AUG_Existing_90_Return,AUG_SPY_Return,DEC_BUFR_Return,DEC_ECR_PctRank_w111_p25_Return,DEC_ECR_PctRank_w111_p50_Return,DEC_Existing_90_Return,DEC_SPY_Return,FEB_BUFR_Return,FEB_ECR_PctRank_w111_p25_Return,FEB_ECR_PctRank_w111_p50_Return,FEB_Existing_90_Return,FEB_SPY_Return,JAN_BUFR_Return,JAN_ECR_PctRank_w111_p25_Return,JAN_ECR_PctRank_w111_p50_Return,JAN_Existing_90_Return,JAN_SPY_Return,JUL_BUFR_Return,JUL_ECR_PctRank_w111_p25_Return,JUL_ECR_PctRank_w111_p50_Return,JUL_Existing_90_Return,JUL_SPY_Return,JUN_BUFR_Return,JUN_ECR_PctRank_w111_p25_Return,JUN_ECR_PctRank_w111_p50_Return,JUN_Existing_90_Return,JUN_SPY_Return,MAR_BUFR_Return,MAR_ECR_PctRank_w111_p25_Return,MAR_ECR_PctRank_w111_p50_Return,MAR_Existing_90_Return,MAR_SPY_Return,MAY_BUFR_Return,MAY_ECR_PctRank_w111_p25_Return,MAY_ECR_PctRank_w111_p50_Return,MAY_Existing_90_Return,MAY_SPY_Return,NOV_BUFR_Return,NOV_ECR_PctRank_w111_p25_Return,NOV_ECR_PctRank_w111_p50_Return,NOV_Existing_90_Return,NOV_SPY_Return,OCT_BUFR_Return,OCT_ECR_PctRank_w111_p25_Return,OCT_ECR_PctRank_w111_p50_Return,OCT_Existing_90_Return,OCT_SPY_Return,SEP_BUFR_Return,SEP_ECR_PctRank_w111_p25_Return,SEP_ECR_PctRank_w111_p50_Return,SEP_Existing_90_Return,SEP_SPY_Return
2021-03-05,,,,,,,,,,,,,,,,99.63353183692168,99.1723322494827,99.1723322494827,99.1723322494827,98.35910058200652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009749303621169991,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.01839660207061322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,,,,,,,,,,,,,,,,99.17544663307375,98.34466449896541,98.34466449896541,98.34466449896541,97.86939466194909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0045977011494253706,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.004978755571774851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,,,,,,,,,,,,,,,,99.63353183692168,99.61572568725983,99.61572568725983,99.61572568725983,99.26672307258417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004618937644341958,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.014277480876034865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,,,,,,,,,,,,,,,,100.09161704076959,100.05911912503693,100.05911912503693,100.05911912503693,99.88462425967234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045977011494253706,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.006224655835937565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11,,,,,,,,,,,,,,,,100.64131928538708,100.64321608040198,100.64321608040198,100.64321608040198,100.8973668692152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005491990846681949,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.010139124185019943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,,,,,,,,,,,,,,,,100.73293632615668,100.76766183860475,100.76766183860475,100.76766183860475,101.03325385226778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000910332271279124,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0013467842350010084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,,,,,,,,,,,,,,,,100.84837379752636,101.16908069760564,101.16908069760564,101.16908069760564,101.63577160731228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011459754433835734,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.005963558848906425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16,,,,,,,,,,,,,,,,100.92120934493816,101.3890038427431,101.3890038427431,101.3890038427431,101.50757634028153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007222282786436551,0.002173817767454178,0.002173817767454178,0.002173817767454178,-0.0012613203501425918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,,,,,,,,,,,,,,,,101.00778744846544,101.56665681347911,101.56665681347911,101.56665681347911,101.85370356126452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008578781812984548,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.0034098658786085867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,,,,,,,,,,,,,,,,100.32065964269354,100.19597989949742,100.19597989949742,100.19597989949742,100.37176627438915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006802721088435604,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.014549665206665785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,,,,,,,,,,,,,,,,100.6871278057719,100.46674549216668,100.46674549216668,100.46674549216668,99.8589852062662,,,,,,,,,,,,,,,,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036529680365298134,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,-0.0051088178195564105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,,,,,,,,,,,,,,,,100.9711406321576,101.21194206325742,101.21194206325742,101.21194206325742,100.6563597671974,,,,,,,,,,,,,,,,100.2820746132848,100.67567567567568,100.67567567567568,100.67567567567568,100.79850056485569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028207461328479955,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007985005648557086,,,,,,,,,,,,,,,,0.0028207461328479955,0.006756756756756799,0.006756756756756799,0.006756756756756799,0.007985005648556864,,,,,,,,,,,,,,,,,,,,
2021-03-23,,,,,,,,,,,,,,,,100.64131928538708,100.53207212533249,100.53207212533249,100.53207212533249,99.86411301694741,,,,,,,,,,,,,,,,99.95450409463147,100.37162162162163,100.37162162162163,100.37162162162163,100.00513505186402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032664912439889227,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.007870806694006527,,,,,,,,,,,,,,,,-0.0032664912439888116,-0.0030201342281879207,-0.0030201342281879207,-0.0030201342281879207,-0.007870806694006416,,,,,,,,,,,,,,,,,,,,
2021-03-24,,,,,,,,,,,,,,,,100.7283554741182,100.1773573751108,100.1773573751108,100.1773573751108,99.35645975950568,,,,,,,,,,,,,,,,100.04094631483167,100.16216216216216,100.16216216216216,100.16216216216216,99.49676491732565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008648156577151234,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.0050834403080872725,,,,,,,,,,,,,,,,0.0008648156577151234,-0.0020868394479973684,-0.0020868394479973684,-0.0020868394479973684,-0.0050834403080873836,,,,,,,,,,,,,,,,,,,,
2021-03-25,,,,,,,,,,,,,,,,100.79019697663767,100.29559562518469,100.29559562518469,100.29559562518469,99.91539112375972,,,,,,,,,,,,,,,,100.10236578707917,100.33783783783782,100.33783783783782,100.33783783783782,100.05648557050426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000613943335304068,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.005625516102394812,,,,,,,,,,,,,,,,0.000613943335304068,0.0017539125742038753,0.0017539125742038753,0.0017539125742038753,0.005625516102394812,,,,,,,,,,,,,,,,,,,,
2021-03-26,,,,,,,,,,,,,,,,101.42006413192854,101.59296482412054,101.59296482412054,101.59296482412054,101.52552367766583,,,,,,,,,,,,,,,,100.72793448589627,101.28344594594594,101.28344594594594,101.28344594594594,101.66889185580774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006249289853425655,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.016114960225814823,,,,,,,,,,,,,,,,0.006249289853425655,0.009424242424242557,0.009424242424242557,0.009424242424242557,0.0161149602258146,,,,,,,,,,,,,,,,,,,,
2021-03-29,,,,,,,,,,,,,,,,101.46587265231332,101.77357375110843,101.77357375110843,101.77357375110843,101.47424557085351,,,,,,,,,,,,,,,,100.77343039126478,101.48648648648648,101.48648648648648,101.48648648648648,101.6175413371675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004516711833784104,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,-0.0005050760139403421,,,,,,,,,,,,,,,,0.0004516711833784104,0.002004676466565991,0.002004676466565991,0.002004676466565991,-0.000505076013940231,,,,,,,,,,,,,,,,,,,,
2021-03-30,,,,,,,,,,,,,,,,101.23683005038939,101.47709133904814,101.47709133904814,101.47709133904814,101.20503551008898,,,,,,,,,,,,,,,,100.5459508644222,101.21621621621621,101.21621621621621,101.21621621621621,101.34795111430626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022573363431148685,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.00265298903431177,,,,,,,,,,,,,,,,-0.0022573363431150906,-0.0026631158455393544,-0.0026631158455393544,-0.0026631158455393544,-0.002652989034311881,,,,,,,,,,,,,,,,,,,,
2021-03-31,,,,,,,,,,,,,,,,101.23683005038939,101.89181200118233,101.89181200118233,101.89181200118233,101.61526036458734,,,,,,,,,,,,,,,,100.5459508644222,101.55405405405405,101.55405405405405,101.55405405405405,101.75875526342814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004053403592328975,,,,,,,,,,,,,,,,0.0,0.0033377837116155273,0.0033377837116155273,0.0033377837116155273,0.004053403592328753,,,,,,,,,,,,,,,,,,,,
2021-04-01,,,,,,,,,,,,,,,,101.69491525423729,102.56547443097837,102.56547443097837,102.56547443097837,102.71261185037051,,,,,,,,,,,,,,,,101.00090991810737,102.22364864864866,102.22364864864866,102.22364864864866,102.85765636232927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004524886877827816,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.010799081573436453,,,,,,,,,,,,,,,,0.004524886877828038,0.0065934797072524365,0.0065934797072524365,0.0065934797072524365,0.010799081573436453,,,,,,,,,,,,,,,,,,,,
2021-04-05,,,,,,,,,,,,,,,,102.65689418231791,103.56192728347612,103.56192728347612,103.56192728347612,104.18685742122402,,,,,,,,,,,,,,,,101.95632393084621,103.39898648648649,103.39898648648649,103.39898648648649,104.3339837732361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009459459459459474,0.009715285363090853,0.009715285363090853,0.009715285363090853,0.014353111504954885,,,,,,,,,,,,,,,,0.009459459459459252,0.011497709711747461,0.011497709711747461,0.011497709711747461,0.014353111504954885,,,,,,,,,,,,,,,,,,,,
2021-04-06,,,,,,,,,,,,,,,,102.56527714154832,103.57670706473536,103.57670706473536,103.57670706473536,104.12532369304925,,,,,,,,,,,,,,,,101.8653321201092,103.10810810810808,103.10810810810808,103.10810810810808,104.27236315086783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0008924587237840731,0.00014271442842872517,0.00014271442842872517,0.00014271442842872517,-0.0005906093119402156,,,,,,,,,,,,,,,,-0.00089245872378374,-0.002813164695926962,-0.002813164695926962,-0.002813164695926962,-0.0005906093119399936,,,,,,,,,,,,,,,,,,,,
2021-04-07,,,,,,,,,,,,,,,,102.58589097572151,103.53680165533544,103.53680165533544,103.53680165533544,104.24582724405815,,,,,,,,,,,,,,,,101.88580527752502,103.34459459459457,103.34459459459457,103.34459459459457,104.39303686967236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000200982581509912,-0.00038527397260257334,-0.00038527397260257334,-0.00038527397260257334,0.0011572934108146082,,,,,,,,,,,,,,,,0.0002009825815094679,0.002293577981651307,0.002293577981651307,0.002293577981651307,0.0011572934108141641,,,,,,,,,,,,,,,,,,,,
2021-04-08,,,,,,,,,,,,,,,,102.67979844251032,104.04374815252726,104.04374815252726,104.04374815252726,104.74066097479681,,,,,,,,,,,,,,,,101.97907188353048,103.58479729729729,103.58479729729729,103.58479729729729,104.88856937455067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009154033356402191,0.004896292806874536,0.004896292806874536,0.004896292806874536,0.004746796527214103,,,,,,,,,,,,,,,,0.0009154033356404412,0.0023242889833279268,0.0023242889833279268,0.0023242889833279268,0.004746796527214325,,,,,,,,,,,,,,,,,,,,
2021-04-09,,,,,,,,,,,,,,,,102.86349060925333,104.30091634643797,104.30091634643797,104.30091634643797,105.50214086095941,,,,,,,,,,,,,,,,102.16151046405824,104.04898648648646,104.04898648648646,104.04898648648646,105.65112457635821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0017889805933526404,0.002471731348371975,0.002471731348371975,0.002471731348371975,0.0072701458924899764,,,,,,,,,,,,,,,,0.0017889805933526404,0.004481248226580137,0.004481248226580137,0.004481248226580137,0.0072701458924899764,,,,,,,,,,,,,,,,,,,,
2021-04-12,,,,,,,,,,,,,,,,102.86532295006872,104.552172627845,104.552172627845,104.552172627845,105.54059944106864,,,,,,,,,,,,,,,,102.16333030027297,104.05405405405403,104.05405405405403,104.05405405405403,105.6896374653384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7813325257964863e-05,0.002408955646875377,0.002408955646875377,0.002408955646875377,0.0003645289071423363,,,,,,,,,,,,,,,,1.7813325257964863e-05,4.870367063336545e-05,4.870367063336545e-05,4.870367063336545e-05,0.0003645289071423363,,,,,,,,,,,,,,,,,,,,
2021-04-13,,,,,,,,,,,,,,,,103.02198808978471,104.50842447531767,104.50842447531767,104.50842447531767,105.85339589262365,,,,,,,,,,,,,,,,102.31892629663331,104.15540540540538,104.15540540540538,104.15540540540538,106.00287562904384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0015230121796443452,-0.0004184337008763528,-0.0004184337008763528,-0.0004184337008763528,0.002963754737149049,,,,,,,,,,,,,,,,0.0015230121796443452,0.0009740259740258495,0.0009740259740258495,0.0009740259740258495,0.002963754737148827,,,,,,,,,,,,,,,,,,,,
2021-04-14,,,,,,,,,,,,,,,,102.61108566193312,104.24504877327807,104.24504877327807,104.24504877327807,105.49188523959697,,,,,,,,,,,,,,,,101.91082802547771,103.90844594594593,103.90844594594593,103.90844594594593,105.64085447263017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00398849250990474,-0.002520138480336609,-0.002520138480336609,-0.002520138480336609,-0.0034152012788838393,,,,,,,,,,,,,,,,-0.003988492509904518,-0.002371067142393657,-0.002371067142393657,-0.002371067142393657,-0.0034152012788838393,,,,,,,,,,,,,,,,,,,,
2021-04-15,,,,,,,,,,,,,,,,102.93174530462666,105.17292344073297,105.17292344073297,105.17292344073297,106.6251314001487,,,,,,,,,,,,,,,,102.22929936305731,104.48783783783782,104.48783783783782,104.48783783783782,106.77570093457945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031250000000000444,0.008900899163786002,0.008900899163786002,0.008900899163786002,0.010742496050552663,,,,,,,,,,,,,,,,0.0031249999999998224,0.00557598457581876,0.00557598457581876,0.00557598457581876,0.010742496050553108,,,,,,,,,,,,,,,,,,,,
2021-04-16,100.0,100.0,100.0,100.0,100.0,,,,,,,,,,,103.4722858451672,105.29116169080687,105.29116169080687,105.29116169080687,106.98151424249419,,,,,,,,,,,,,,,,102.76615104640582,104.7635135135135,104.7635135135135,104.7635135135135,107.13258703912909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005251446372941837,0.0011242270938729426,0.0011242270938729426,0.0011242270938729426,0.003342390650924676,,,,,,,,,,,,,,,,0.005251446372941837,0.0026383518061070532,0.0026383518061070532,0.0026383518061070532,0.003342390650924454,,,,,,,,,,,,,,,,,,,,
2021-04-19,99.78749778643527,99.93342210386153,99.93342210386153,99.93342210386153,99.50869961175286,,,,,,,,,,,103.2524049473202,104.61129175288197,104.61129175288197,104.61129175288197,106.45591364766813,,,,,,,,,,,,,,,,102.54777070063695,104.3885135135135,104.3885135135135,104.3885135135135,106.60624422306664,,,,,,,,,,,,,,,,,,,,,-0.0021250221356473586,-0.0006657789613846443,-0.0006657789613846443,-0.0006657789613846443,-0.004913003882471401,,,,,,,,,,,-0.0021250221356473586,-0.006457046603031924,-0.006457046603031924,-0.006457046603031924,-0.004913003882471512,,,,,,,,,,,,,,,,-0.0021250221356472476,-0.0035794904869397293,-0.0035794904869397293,-0.0035794904869397293,-0.004913003882471512,,,,,,,,,,,,,,,,,,,,
