Date,BUFR_NAV,MAR_Existing_90_NAV,MAR_New_ECR_101_NAV,MAR_New_ECR_110_NAV,MAR_New_ECR_111_NAV,MAR_New_ECR_112_NAV,MAR_New_ECR_121_NAV,MAR_New_ECR_211_NAV,MAR_New_ECR_221_NAV,SPY_NAV,BUFR_Return,MAR_Existing_90_Return,MAR_New_ECR_101_Return,MAR_New_ECR_110_Return,MAR_New_ECR_111_Return,MAR_New_ECR_112_Return,MAR_New_ECR_121_Return,MAR_New_ECR_211_Return,MAR_New_ECR_221_Return,SPY_Return
2021-04-13,102.31892629663331,104.15540540540538,104.15540540540538,104.15540540540538,104.15540540540538,104.15540540540538,104.15540540540538,104.15540540540538,104.15540540540538,106.00287562904384,0.0015230121796443452,0.0009740259740258495,0.0009740259740258495,0.0009740259740258495,0.0009740259740258495,0.0009740259740258495,0.0009740259740258495,0.0009740259740258495,0.0009740259740258495,0.002963754737149271
2021-04-14,101.91082802547771,103.90844594594593,103.90844594594593,103.90844594594593,103.90844594594593,103.90844594594593,103.90844594594593,103.90844594594593,103.90844594594593,105.64085447263017,-0.003988492509904518,-0.002371067142393657,-0.002371067142393657,-0.002371067142393657,-0.002371067142393657,-0.002371067142393657,-0.002371067142393657,-0.002371067142393657,-0.002371067142393657,-0.0034152012788838393
2021-04-15,102.22929936305734,104.48783783783782,104.48783783783782,104.48783783783782,104.48783783783782,104.48783783783782,104.48783783783782,104.48783783783782,104.48783783783782,106.77570093457942,0.0031250000000000444,0.00557598457581876,0.00557598457581876,0.00557598457581876,0.00557598457581876,0.00557598457581876,0.00557598457581876,0.00557598457581876,0.00557598457581876,0.010742496050552885
2021-04-16,102.76615104640585,104.7635135135135,104.7635135135135,104.7635135135135,104.7635135135135,104.7635135135135,104.7635135135135,104.7635135135135,104.7635135135135,107.13258703912906,0.005251446372941837,0.0026383518061070532,0.0026383518061070532,0.0026383518061070532,0.0026383518061070532,0.0026383518061070532,0.0026383518061070532,0.0026383518061070532,0.0026383518061070532,0.003342390650924454
2021-04-19,102.54777070063696,104.3885135135135,104.3885135135135,104.3885135135135,104.3885135135135,104.3885135135135,104.3885135135135,104.3885135135135,104.3885135135135,106.60624422306661,-0.0021250221356473586,-0.0035794904869397293,-0.0035794904869397293,-0.0035794904869397293,-0.0035794904869397293,-0.0035794904869397293,-0.0035794904869397293,-0.0035794904869397293,-0.0035794904869397293,-0.004913003882471512
2021-04-20,102.20655141037307,103.98648648648647,103.98648648648647,103.98648648648647,103.98648648648647,103.98648648648647,103.98648648648647,103.98648648648647,103.98648648648647,105.82571633973498,-0.0033274179236914003,-0.003851257322243451,-0.003851257322243451,-0.003851257322243451,-0.003851257322243451,-0.003851257322243451,-0.003851257322243451,-0.003851257322243451,-0.003851257322243451,-0.007321596300667199
2021-04-21,102.7570518653321,104.66216216216213,104.66216216216213,104.66216216216213,104.66216216216213,104.66216216216213,104.66216216216213,104.66216216216213,104.66216216216213,106.82705145321964,0.005386156243044615,0.006497725795971299,0.006497725795971299,0.006497725795971299,0.006497725795971299,0.006497725795971299,0.006497725795971299,0.006497725795971299,0.006497725795971299,0.009462115146662953
2021-04-22,102.4112829845314,104.15506756756754,104.15506756756754,104.15506756756754,104.15506756756754,104.15506756756754,104.15506756756754,104.15506756756754,104.15506756756754,105.85139159905512,-0.0033649163198439247,-0.004845061329890266,-0.004845061329890266,-0.004845061329890266,-0.004845061329890266,-0.004845061329890266,-0.004845061329890266,-0.004845061329890266,-0.004845061329890266,-0.009133078568510089
2021-04-23,102.54777070063695,104.73006756756756,104.73006756756756,104.73006756756756,104.73006756756756,104.73006756756756,104.73006756756756,104.73006756756756,104.73006756756756,106.99907569066444,0.0013327410039982723,0.005520614727910322,0.005520614727910322,0.005520614727910322,0.005520614727910322,0.005520614727910322,0.005520614727910322,0.005520614727910322,0.005520614727910322,0.010842409100831896
2021-04-26,102.77070063694265,104.78378378378378,104.78378378378378,104.78378378378378,104.78378378378378,104.78378378378378,104.78378378378378,104.78378378378378,104.78378378378378,107.22245044674949,0.0021739130434779153,0.0005129015712852514,0.0005129015712852514,0.0005129015712852514,0.0005129015712852514,0.0005129015712852514,0.0005129015712852514,0.0005129015712852514,0.0005129015712852514,0.0020876325766665538
2021-04-27,102.45677888989988,104.68986486486484,104.68986486486484,104.68986486486484,104.68986486486484,104.68986486486484,104.68986486486484,104.68986486486484,104.68986486486484,107.19934271336137,-0.003054584089601131,-0.0008963115811195799,-0.0008963115811195799,-0.0008963115811195799,-0.0008963115811195799,-0.0008963115811195799,-0.0008963115811195799,-0.0008963115811195799,-0.0008963115811195799,-0.00021551208064951588
2021-04-28,102.7752502274795,104.79729729729729,104.79729729729729,104.79729729729729,104.79729729729729,104.79729729729729,104.79729729729729,104.79729729729729,104.79729729729729,107.16853240217723,0.003108348134991168,0.0010261970685616628,0.0010261970685616628,0.0010261970685616628,0.0010261970685616628,0.0010261970685616628,0.0010261970685616628,0.0010261970685616628,0.0010261970685616628,-0.00028741138149068757
2021-04-29,102.91173794358505,105.11756756756758,105.11756756756758,105.11756756756758,105.11756756756758,105.11756756756758,105.11756756756758,105.11756756756758,105.11756756756758,107.85149430009243,0.0013280212483399723,0.003056092843326974,0.003056092843326974,0.003056092843326974,0.003056092843326974,0.003056092843326974,0.003056092843326974,0.003056092843326974,0.003056092843326974,0.006372783900335577
2021-04-30,102.5141037306642,104.7668918918919,104.7668918918919,104.7668918918919,104.7668918918919,104.7668918918919,104.7668918918919,104.7668918918919,104.7668918918919,107.14285714285714,-0.0038638373121132608,-0.003336033013228379,-0.003336033013228379,-0.003336033013228379,-0.003336033013228379,-0.003336033013228379,-0.003336033013228379,-0.003336033013228379,-0.003336033013228379,-0.006570489930009971
2021-05-03,102.70700636942671,104.86351351351352,104.86351351351352,104.86351351351352,104.86351351351352,104.86351351351352,104.86351351351352,104.86351351351352,104.86351351351352,107.3739344767382,0.0018817180440782177,0.0009222533939570177,0.0009222533939570177,0.0009222533939570177,0.0009222533939570177,0.0009222533939570177,0.0009222533939570177,0.0009222533939570177,0.0009222533939570177,0.0021567217828899476
2021-05-04,102.59326660600543,104.46283783783782,104.46283783783782,104.46283783783782,104.46283783783782,104.46283783783782,104.46283783783782,104.46283783783782,104.46283783783782,106.71151278627913,-0.001107419712070734,-0.0038209255273909948,-0.0038209255273909948,-0.0038209255273909948,-0.0038209255273909948,-0.0038209255273909948,-0.0038209255273909948,-0.0038209255273909948,-0.0038209255273909948,-0.006169296987087458
2021-05-05,102.45677888989988,104.49358108108109,104.49358108108109,104.49358108108109,104.49358108108109,104.49358108108109,104.49358108108109,104.49358108108109,104.49358108108109,106.74489062339529,-0.001330376940133049,0.00029429837327410446,0.00029429837327410446,0.00029429837327410446,0.00029429837327410446,0.00029429837327410446,0.00029429837327410446,0.00029429837327410446,0.00029429837327410446,0.00031278571772297425
2021-05-06,102.41674249317558,104.95337837837837,104.95337837837837,104.95337837837837,104.95337837837837,104.95337837837837,104.95337837837837,104.95337837837837,104.95337837837837,107.59730923282325,-0.0003907637655418128,0.004400244422100075,0.004400244422100075,0.004400244422100075,0.004400244422100075,0.004400244422100075,0.004400244422100075,0.004400244422100075,0.004400244422100075,0.007985568250150399
2021-05-07,103.0482256596906,105.4831081081081,105.4831081081081,105.4831081081081,105.4831081081081,105.4831081081081,105.4831081081081,105.4831081081081,105.4831081081081,108.38040464208689,0.006165819680870044,0.005047286118031735,0.005047286118031735,0.005047286118031735,0.005047286118031735,0.005047286118031735,0.005047286118031735,0.005047286118031735,0.005047286118031735,0.00727802037845704
2021-05-10,102.68880800727933,104.94864864864863,104.94864864864863,104.94864864864863,104.94864864864863,104.94864864864863,104.94864864864863,104.94864864864863,104.94864864864863,107.30717880250592,-0.0034878587196466304,-0.0050667776959293365,-0.0050667776959293365,-0.0050667776959293365,-0.0050667776959293365,-0.0050667776959293365,-0.0050667776959293365,-0.0050667776959293365,-0.0050667776959293365,-0.009902397422533848
2021-05-11,102.29572338489534,104.40912162162161,104.40912162162161,104.40912162162161,104.40912162162161,104.40912162162161,104.40912162162161,104.40912162162161,104.40912162162161,106.34949162986547,-0.0038279207833060713,-0.005140866833200253,-0.005140866833200253,-0.005140866833200253,-0.005140866833200253,-0.005140866833200253,-0.005140866833200253,-0.005140866833200253,-0.005140866833200253,-0.008924726037230268
2021-05-12,101.43312101910826,102.94932432432431,102.94932432432431,102.94932432432431,102.94932432432431,102.94932432432431,102.94932432432431,102.94932432432431,102.94932432432431,104.090068809695,-0.008432438202147341,-0.013981511142173941,-0.013981511142173941,-0.013981511142173941,-0.013981511142173941,-0.013981511142173941,-0.013981511142173941,-0.013981511142173941,-0.013981511142173941,-0.021245262065135884
2021-05-13,102.12420382165601,103.81148648648649,103.81148648648649,103.81148648648649,103.81148648648649,103.81148648648649,103.81148648648649,103.81148648648649,103.81148648648649,105.34045393858477,0.006813186813186656,0.00837462671873479,0.00837462671873479,0.00837462671873479,0.00837462671873479,0.00837462671873479,0.00837462671873479,0.00837462671873479,0.00837462671873479,0.012012530524653897
2021-05-14,102.82074613284804,104.79391891891892,104.79391891891892,104.79391891891892,104.79391891891892,104.79391891891892,104.79391891891892,104.79391891891892,104.79391891891892,106.9579952757523,0.00682054092101847,0.009463619736919116,0.009463619736919116,0.009463619736919116,0.009463619736919116,0.009463619736919116,0.009463619736919116,0.009463619736919116,0.009463619736919116,0.015355367066393955
2021-05-17,102.67652411282981,104.58344594594595,104.58344594594595,104.58344594594595,104.58344594594595,104.58344594594595,104.58344594594595,104.58344594594595,104.58344594594595,106.68583752695903,-0.0014026548672569916,-0.0020084464360552445,-0.0020084464360552445,-0.0020084464360552445,-0.0020084464360552445,-0.0020084464360552445,-0.0020084464360552445,-0.0020084464360552445,-0.0020084464360552445,-0.0025445292620864812
2021-05-18,102.45677888989988,104.22297297297295,104.22297297297295,104.22297297297295,104.22297297297295,104.22297297297295,104.22297297297295,104.22297297297295,104.22297297297295,105.76666324329878,-0.0021401700615464314,-0.0034467498150645426,-0.0034467498150645426,-0.0034467498150645426,-0.0034467498150645426,-0.0034467498150645426,-0.0034467498150645426,-0.0034467498150645426,-0.0034467498150645426,-0.00861571043511733
2021-05-19,101.81983621474065,103.7445945945946,103.7445945945946,103.7445945945946,103.7445945945946,103.7445945945946,103.7445945945946,103.7445945945946,103.7445945945946,105.48937044264149,-0.006216696269982225,-0.0045899513776334055,-0.0045899513776334055,-0.0045899513776334055,-0.0045899513776334055,-0.0045899513776334055,-0.0045899513776334055,-0.0045899513776334055,-0.0045899513776334055,-0.002621741030247149
2021-05-20,102.62966333030026,104.527027027027,104.527027027027,104.527027027027,104.527027027027,104.527027027027,104.527027027027,104.527027027027,104.527027027027,106.62421690459077,0.007953529937444248,0.0075419103567750945,0.0075419103567750945,0.0075419103567750945,0.0075419103567750945,0.0075419103567750945,0.0075419103567750945,0.0075419103567750945,0.0075419103567750945,0.010757922406659404
2021-05-21,102.54959053685168,104.51756756756755,104.51756756756755,104.51756756756755,104.51756756756755,104.51756756756755,104.51756756756755,104.51756756756755,104.51756756756755,106.53692102290235,-0.0007802110116144068,-9.049773755642754e-05,-9.049773755642754e-05,-9.049773755642754e-05,-9.049773755642754e-05,-9.049773755642754e-05,-9.049773755642754e-05,-9.049773755642754e-05,-9.049773755642754e-05,-0.0008187247158545352
2021-05-24,102.82074613284804,105.1554054054054,105.1554054054054,105.1554054054054,105.1554054054054,105.1554054054054,105.1554054054054,105.1554054054054,105.1554054054054,107.62298449214339,0.0026441411864919218,0.006102685440182221,0.006102685440182221,0.006102685440182221,0.006102685440182221,0.006102685440182221,0.006102685440182221,0.006102685440182221,0.006102685440182221,0.010194244951077236
2021-05-25,102.82074613284804,105.06216216216215,105.06216216216215,105.06216216216215,105.06216216216215,105.06216216216215,105.06216216216215,105.06216216216215,105.06216216216215,107.38420458046627,0.0,-0.0008867184990041244,-0.0008867184990041244,-0.0008867184990041244,-0.0008867184990041244,-0.0008867184990041244,-0.0008867184990041244,-0.0008867184990041244,-0.0008867184990041244,-0.002218670229262587
2021-05-26,103.08098271155592,105.17297297297297,105.17297297297297,105.17297297297297,105.17297297297297,105.17297297297297,105.17297297297297,105.17297297297297,105.17297297297297,107.59730923282326,0.0025309734513270232,0.0010547166413705789,0.0010547166413705789,0.0010547166413705789,0.0010547166413705789,0.0010547166413705789,0.0010547166413705789,0.0010547166413705789,0.0010547166413705789,0.001984506503442951
2021-05-27,103.45768880800725,105.39797297297298,105.39797297297298,105.39797297297298,105.39797297297298,105.39797297297298,105.39797297297298,105.39797297297298,105.39797297297298,107.65379480332753,0.0036544674540543998,0.0021393328879066864,0.0021393328879066864,0.0021393328879066864,0.0021393328879066864,0.0021393328879066864,0.0021393328879066864,0.0021393328879066864,0.0021393328879066864,0.0005249719617248516
2021-05-28,103.34167424931755,105.53648648648648,105.53648648648648,105.53648648648648,105.53648648648648,105.53648648648648,105.53648648648648,105.53648648648648,105.53648648648648,107.84635924822841,-0.0011213720316620712,0.001314195231715054,0.001314195231715054,0.001314195231715054,0.001314195231715054,0.001314195231715054,0.001314195231715054,0.001314195231715054,0.001314195231715054,0.0017887381048915518
2021-06-01,103.50318471337579,105.57432432432432,105.57432432432432,105.57432432432432,105.57432432432432,105.57432432432432,105.57432432432432,105.57432432432432,105.57432432432432,107.75136078874397,0.001562878337625806,0.0003585284966132196,0.0003585284966132196,0.0003585284966132196,0.0003585284966132196,0.0003585284966132196,0.0003585284966132196,0.0003585284966132196,0.0003585284966132196,-0.0008808684887153806
2021-06-02,103.02229299363057,105.64189189189189,105.64189189189189,105.64189189189189,105.64189189189189,105.64189189189189,105.64189189189189,105.64189189189189,105.64189189189189,107.92081750025675,-0.004646153846153744,0.0006399999999999739,0.0006399999999999739,0.0006399999999999739,0.0006399999999999739,0.0006399999999999739,0.0006399999999999739,0.0006399999999999739,0.0006399999999999739,0.001572664236185517
2021-06-03,102.63876251137395,105.30236486486486,105.30236486486486,105.30236486486486,105.30236486486486,105.30236486486486,105.30236486486486,105.30236486486486,105.30236486486486,107.52028345486289,-0.003722791165988948,-0.0032139430764310806,-0.0032139430764310806,-0.0032139430764310806,-0.0032139430764310806,-0.0032139430764310806,-0.0032139430764310806,-0.0032139430764310806,-0.0032139430764310806,-0.0037113696381414485
2021-06-04,103.09372156505914,105.7945945945946,105.7945945945946,105.7945945945946,105.7945945945946,105.7945945945946,105.7945945945946,105.7945945945946,105.7945945945946,108.50364588682349,0.004432624113475336,0.004674441360945858,0.004674441360945858,0.004674441360945858,0.004674441360945858,0.004674441360945858,0.004674441360945858,0.004674441360945858,0.004674441360945858,0.009145831840867702
2021-06-07,103.1392174704277,105.77027027027026,105.77027027027026,105.77027027027026,105.77027027027026,105.77027027027026,105.77027027027026,105.77027027027026,105.77027027027026,108.398377323611,0.00044130626654936833,-0.00022992029429813599,-0.00022992029429813599,-0.00022992029429813599,-0.00022992029429813599,-0.00022992029429813599,-0.00022992029429813599,-0.00022992029429813599,-0.00022992029429813599,-0.000970184571699062
2021-06-08,103.41219290263876,105.81317567567568,105.81317567567568,105.81317567567568,105.81317567567568,105.81317567567568,105.81317567567568,105.81317567567568,105.81317567567568,108.42148505699909,0.0026466696074103346,0.00040564711894730543,0.00040564711894730543,0.00040564711894730543,0.00040564711894730543,0.00040564711894730543,0.00040564711894730543,0.00040564711894730543,0.00040564711894730543,0.00021317416329114103
2021-06-09,103.2302092811647,105.77162162162162,105.77162162162162,105.77162162162162,105.77162162162162,105.77162162162162,105.77162162162162,105.77162162162162,105.77162162162162,108.25973092328233,-0.001759788825340891,-0.00039271152943587406,-0.00039271152943587406,-0.00039271152943587406,-0.00039271152943587406,-0.00039271152943587406,-0.00039271152943587406,-0.00039271152943587406,-0.00039271152943587406,-0.0014919011082694666
2021-06-10,103.6351228389445,106.13209459459458,106.13209459459458,106.13209459459458,106.13209459459458,106.13209459459458,106.13209459459458,106.13209459459458,106.13209459459458,108.7629660059567,0.00392243278977511,0.003408031071533424,0.003408031071533424,0.003408031071533424,0.003408031071533424,0.003408031071533424,0.003408031071533424,0.003408031071533424,0.003408031071533424,0.004648405075299733
2021-06-11,103.59417652411283,106.29527027027027,106.29527027027027,106.29527027027027,106.29527027027027,106.29527027027027,106.29527027027027,106.29527027027027,106.29527027027027,108.94269282119753,-0.00039510075069149053,0.0015374772004546067,0.0015374772004546067,0.0015374772004546067,0.0015374772004546067,0.0015374772004546067,0.0015374772004546067,0.0015374772004546067,0.0015374772004546067,0.0016524633507235542
2021-06-14,103.63967242948135,106.35405405405403,106.35405405405403,106.35405405405403,106.35405405405403,106.35405405405403,106.35405405405403,106.35405405405403,106.35405405405403,109.18660778473867,0.0004391743522178526,0.00055302351303399,0.00055302351303399,0.00055302351303399,0.00055302351303399,0.00055302351303399,0.00055302351303399,0.00055302351303399,0.00055302351303399,0.002238929084867225
2021-06-15,103.4758871701547,106.30945945945945,106.30945945945945,106.30945945945945,106.30945945945945,106.30945945945945,106.30945945945945,106.30945945945945,106.30945945945945,108.98634076204175,-0.001580333625987529,-0.0004193031943279246,-0.0004193031943279246,-0.0004193031943279246,-0.0004193031943279246,-0.0004193031943279246,-0.0004193031943279246,-0.0004193031943279246,-0.0004193031943279246,-0.0018341720359308367
2021-06-16,103.5031847133758,106.11486486486486,106.11486486486486,106.11486486486486,106.11486486486486,106.11486486486486,106.11486486486486,106.11486486486486,106.11486486486486,108.37783711615492,0.00026380583890239784,-0.0018304541814437858,-0.0018304541814437858,-0.0018304541814437858,-0.0018304541814437858,-0.0018304541814437858,-0.0018304541814437858,-0.0018304541814437858,-0.0018304541814437858,-0.005583301922352124
2021-06-17,103.2302092811647,106.12939189189188,106.12939189189188,106.12939189189188,106.12939189189188,106.12939189189188,106.12939189189188,106.12939189189188,106.12939189189188,108.34189175310675,-0.0026373626373625836,0.0001368990767272038,0.0001368990767272038,0.0001368990767272038,0.0001368990767272038,0.0001368990767272038,0.0001368990767272038,0.0001368990767272038,0.0001368990767272038,-0.00033166710099263863
2021-06-18,102.82074613284806,105.23648648648648,105.23648648648648,105.23648648648648,105.23648648648648,105.23648648648648,105.23648648648648,105.23648648648648,105.23648648648648,106.53178597103835,-0.003966505068311976,-0.008413365887509738,-0.008413365887509738,-0.008413365887509738,-0.008413365887509738,-0.008413365887509738,-0.008413365887509738,-0.008413365887509738,-0.008413365887509738,-0.01670734886366332
2021-06-21,103.18471337579618,105.99391891891892,105.99391891891892,105.99391891891892,105.99391891891892,105.99391891891892,105.99391891891892,105.99391891891892,105.99391891891892,108.0568963746534,0.003539823008849474,0.007197431781701402,0.007197431781701402,0.007197431781701402,0.007197431781701402,0.007197431781701402,0.007197431781701402,0.007197431781701402,0.007197431781701402,0.014316012725344551
2021-06-22,103.68516833484986,106.39695945945947,106.32666983393577,106.32666983393577,106.32666983393577,106.32666983393577,106.32666983393577,106.32666983393577,106.32666983393577,108.6345897093561,0.004850088183421475,0.0038024873941009396,0.003139339675433561,0.003139339675433561,0.003139339675433561,0.003139339675433561,0.003139339675433561,0.003139339675433561,0.003139339675433561,0.005346195884617488
2021-06-23,103.63603275705186,106.48648648648648,106.30531683404163,106.30531683404163,106.30531683404163,106.30531683404163,106.30531683404163,106.30531683404163,106.30531683404163,108.5036458868235,-0.00047389205792014444,0.0008414434724623998,-0.00020082449612579545,-0.00020082449612579545,-0.00020082449612579545,-0.00020082449612579545,-0.00020082449612579545,-0.00020082449612579545,-0.00020082449612579545,-0.00120536030819407
2021-06-24,104.07188353048224,106.772972972973,106.61671474916436,106.61671474916436,106.61671474916436,106.61671474916436,106.61671474916436,106.61671474916436,106.61671474916436,109.1455273698265,0.0042055910655331985,0.0026903553299495453,0.002929278839447491,0.002929278839447491,0.002929278839447491,0.002929278839447491,0.002929278839447491,0.002929278839447491,0.002929278839447491,0.005915759583530633
2021-06-25,104.17743403093722,106.93682432432435,106.9281126642871,106.9281126642871,106.9281126642871,106.9281126642871,106.9281126642871,106.9281126642871,106.9281126642871,109.5332237855603,0.001014207650273491,0.001534577026274464,0.002920723226703892,0.002920723226703892,0.002920723226703892,0.002920723226703892,0.002920723226703892,0.002920723226703892,0.002920723226703892,0.0035521053869678187
2021-06-28,103.82165605095544,106.95945945945947,106.98683341399598,106.98683341399598,106.98683341399598,106.98683341399598,106.98683341399598,106.98683341399598,106.98683341399598,109.75403101571332,-0.0034151155986058557,0.00021166829366903173,0.0005491610040218031,0.0005491610040218031,0.0005491610040218031,0.0005491610040218031,0.0005491610040218031,0.0005491610040218031,0.0005491610040218031,0.002015892735754088
2021-06-29,104.23111919927209,106.97668918918919,106.9844608584522,106.9844608584522,106.9844608584522,106.9844608584522,106.9844608584522,106.9844608584522,106.9844608584522,109.81308411214961,0.003943908851884226,0.00016108654453561577,-2.2176145120678115e-05,-2.2176145120678115e-05,-2.2176145120678115e-05,-2.2176145120678115e-05,-2.2176145120678115e-05,-2.2176145120678115e-05,-2.2176145120678115e-05,0.000538049453763012
2021-06-30,104.36715195632394,106.98581081081082,107.05682380253785,107.05682380253785,107.05682380253785,107.05682380253785,107.05682380253785,107.05682380253785,107.05682380253785,109.90551504570205,0.0013051069402005844,8.526737638603343e-05,0.0006763874258468583,0.0006763874258468583,0.0006763874258468583,0.0006763874258468583,0.0006763874258468583,0.0006763874258468583,0.0006763874258468583,0.0008417114800094438
