Date,APR_ECR_V2_cap_balanced_NAV,APR_ECR_V2_cap_dominant_NAV,APR_ECR_V2_cap_moderate_NAV,APR_ECR_V2_equal_NAV,APR_ECR_V2_protection_NAV,APR_Existing_90_NAV,BUFR_NAV,FEB_ECR_V2_cap_balanced_NAV,FEB_ECR_V2_cap_dominant_NAV,FEB_ECR_V2_cap_moderate_NAV,FEB_ECR_V2_equal_NAV,FEB_ECR_V2_protection_NAV,FEB_Existing_90_NAV,JAN_ECR_V2_cap_balanced_NAV,JAN_ECR_V2_cap_dominant_NAV,JAN_ECR_V2_cap_moderate_NAV,JAN_ECR_V2_equal_NAV,JAN_ECR_V2_protection_NAV,JAN_Existing_90_NAV,MAR_ECR_V2_cap_balanced_NAV,MAR_ECR_V2_cap_dominant_NAV,MAR_ECR_V2_cap_moderate_NAV,MAR_ECR_V2_equal_NAV,MAR_ECR_V2_protection_NAV,MAR_Existing_90_NAV,SPY_NAV,APR_ECR_V2_cap_balanced_Return,APR_ECR_V2_cap_dominant_Return,APR_ECR_V2_cap_moderate_Return,APR_ECR_V2_equal_Return,APR_ECR_V2_protection_Return,APR_Existing_90_Return,BUFR_Return,FEB_ECR_V2_cap_balanced_Return,FEB_ECR_V2_cap_dominant_Return,FEB_ECR_V2_cap_moderate_Return,FEB_ECR_V2_equal_Return,FEB_ECR_V2_protection_Return,FEB_Existing_90_Return,JAN_ECR_V2_cap_balanced_Return,JAN_ECR_V2_cap_dominant_Return,JAN_ECR_V2_cap_moderate_Return,JAN_ECR_V2_equal_Return,JAN_ECR_V2_protection_Return,JAN_Existing_90_Return,MAR_ECR_V2_cap_balanced_Return,MAR_ECR_V2_cap_dominant_Return,MAR_ECR_V2_cap_moderate_Return,MAR_ECR_V2_equal_Return,MAR_ECR_V2_protection_Return,MAR_Existing_90_Return,SPY_Return
2023-01-25,103.39157245632067,103.39157245632067,103.39157245632067,103.39157245632067,103.39157245632067,103.39157245632067,103.83920505871727,103.15226569096542,103.15226569096542,103.15226569096542,103.15226569096542,103.15226569096542,103.15226569096542,104.71380471380472,104.71380471380472,104.71380471380472,104.71380471380472,104.71380471380472,104.71380471380472,103.74399999999999,103.74399999999999,103.74399999999999,103.74399999999999,103.74399999999999,103.74399999999999,105.12840712147474,-0.0009930486593843213,-0.0009930486593843213,-0.0009930486593843213,-0.0009930486593843213,-0.0009930486593843213,-0.0009930486593843213,0.0017429193899782813,-0.0002727768685215626,-0.0002727768685215626,-0.0002727768685215626,-0.0002727768685215626,-0.0002727768685215626,-0.0002727768685215626,0.0029316915860453374,0.0029316915860453374,0.0029316915860453374,0.0029316915860453374,0.0029316915860453374,0.0029316915860453374,-0.0003083564600677713,-0.0003083564600677713,-0.0003083564600677713,-0.0003083564600677713,-0.0003083564600677713,-0.0003083564600677713,0.0003748125937035329
2023-01-26,103.8711887632751,103.8711887632751,103.8711887632751,103.8711887632751,103.8711887632751,103.8711887632751,104.33604336043362,103.43371798480163,103.43371798480163,103.43371798480163,103.43371798480163,103.43371798480163,103.43371798480163,105.29537802265074,105.29537802265074,105.29537802265074,105.29537802265074,105.29537802265074,105.29537802265074,104.192,104.192,104.192,104.192,104.192,104.192,106.28380862349667,0.004638833664678543,0.004638833664678543,0.004638833664678543,0.004638833664678543,0.004638833664678543,0.004638833664678543,0.004784688995215225,0.0027285129604366354,0.0027285129604366354,0.0027285129604366354,0.0027285129604366354,0.0027285129604366354,0.0027285129604366354,0.005553931598947459,0.005553931598947459,0.005553931598947459,0.005553931598947459,0.005553931598947459,0.005553931598947459,0.0043183220234424,0.0043183220234424,0.0043183220234424,0.0043183220234424,0.0043183220234424,0.0043183220234424,0.010990383414512195
2023-01-27,104.0082219938335,104.0082219938335,104.0082219938335,104.0082219938335,104.0082219938335,104.0082219938335,104.74254742547429,103.5181536729525,103.5181536729525,103.5181536729525,103.5181536729525,103.5181536729525,103.5181536729525,105.66268748086934,105.66268748086934,105.66268748086934,105.66268748086934,105.66268748086934,105.66268748086934,104.15999999999997,104.15999999999997,104.15999999999997,104.15999999999997,104.15999999999997,104.15999999999997,106.52801848642403,0.0013192612137202797,0.0013192612137202797,0.0013192612137202797,0.0013192612137202797,0.0013192612137202797,0.0013192612137202797,0.003896103896104064,0.0008163265306122547,0.0008163265306122547,0.0008163265306122547,0.0008163265306122547,0.0008163265306122547,0.0008163265306122547,0.0034883720930236617,0.0034883720930236617,0.0034883720930236617,0.0034883720930236617,0.0034883720930236617,0.0034883720930236617,-0.0003071253071255109,-0.0003071253071255109,-0.0003071253071255109,-0.0003071253071255109,-0.0003071253071255109,-0.0003071253071255109,0.002297714638665793
2023-01-30,103.56286399451868,103.56286399451868,103.56286399451868,103.56286399451868,103.56286399451868,103.56286399451868,103.88437217705513,103.29299183788353,103.29299183788353,103.29299183788353,103.29299183788353,103.29299183788353,103.29299183788353,105.01989592898686,105.01989592898686,105.01989592898686,105.01989592898686,105.01989592898686,105.01989592898686,103.74399999999999,103.74399999999999,103.74399999999999,103.74399999999999,103.74399999999999,103.74399999999999,105.19142902158501,-0.0042819499341237854,-0.0042819499341237854,-0.0042819499341237854,-0.0042819499341237854,-0.0042819499341237854,-0.0042819499341237854,-0.008193186718413181,-0.002175095160413254,-0.002175095160413254,-0.002175095160413254,-0.002175095160413254,-0.002175095160413254,-0.002175095160413254,-0.006083429895712866,-0.006083429895712866,-0.006083429895712866,-0.006083429895712866,-0.006083429895712866,-0.006083429895712866,-0.0039938556067586894,-0.0039938556067586894,-0.0039938556067586894,-0.0039938556067586894,-0.0039938556067586894,-0.0039938556067586894,-0.012546834943797935
2023-01-31,104.11099691675231,104.11099691675231,104.11099691675231,104.11099691675231,104.11099691675231,104.11099691675231,104.87804878048783,103.60258936110334,103.60258936110334,103.60258936110334,103.60258936110334,103.60258936110334,103.60258936110334,105.63207835935108,105.63207835935108,105.63207835935108,105.63207835935108,105.63207835935108,105.63207835935108,104.41599999999997,104.41599999999997,104.41599999999997,104.41599999999997,104.41599999999997,104.41599999999997,106.73809148679167,0.005292755540853289,0.005292755540853289,0.005292755540853289,0.005292755540853289,0.005292755540853289,0.005292755540853289,0.009565217391304337,0.0029972752043596618,0.0029972752043596618,0.0029972752043596618,0.0029972752043596618,0.0029972752043596618,0.0029972752043596618,0.005829204313611003,0.005829204313611003,0.005829204313611003,0.005829204313611003,0.005829204313611003,0.005829204313611003,0.006477483035163267,0.006477483035163267,0.006477483035163267,0.006477483035163267,0.006477483035163267,0.006477483035163267,0.01470331261389446
2023-02-01,104.69338814662557,104.69338814662557,104.69338814662557,104.69338814662557,104.69338814662557,104.69338814662557,105.2845528455285,103.88404165493952,103.88404165493952,103.88404165493952,103.88404165493952,103.88404165493952,103.88404165493952,106.39730639730641,106.39730639730641,106.39730639730641,106.39730639730641,106.39730639730641,106.39730639730641,104.89599999999997,104.89599999999997,104.89599999999997,104.89599999999997,104.89599999999997,104.89599999999997,107.87248568877685,0.005593945376768827,0.005593945376768827,0.005593945376768827,0.005593945376768827,0.005593945376768827,0.005593945376768827,0.003875968992248291,0.002716653083401077,0.002716653083401077,0.002716653083401077,0.002716653083401077,0.002716653083401077,0.002716653083401077,0.007244277021153378,0.007244277021153378,0.007244277021153378,0.007244277021153378,0.007244277021153378,0.007244277021153378,0.004596996628869254,0.004596996628869254,0.004596996628869254,0.004596996628869254,0.004596996628869254,0.004596996628869254,0.010627829167486613
2023-02-02,105.31003768413842,105.31003768413842,105.31003768413842,105.31003768413842,105.31003768413842,105.31003768413842,106.50406504065045,104.08105826062486,104.08105826062486,104.08105826062486,104.08105826062486,104.08105826062486,104.08105826062486,107.6216712580349,107.6216712580349,107.6216712580349,107.6216712580349,107.6216712580349,107.6216712580349,105.27999999999994,105.27999999999994,105.27999999999994,105.27999999999994,105.27999999999994,105.27999999999994,109.44278136652486,0.005890052356021025,0.005890052356021025,0.005890052356021025,0.005890052356021025,0.005890052356021025,0.005890052356021025,0.01158301158301156,0.0018965050121917404,0.0018965050121917404,0.0018965050121917404,0.0018965050121917404,0.0018965050121917404,0.0018965050121917404,0.011507479861910141,0.011507479861910141,0.011507479861910141,0.011507479861910141,0.011507479861910141,0.011507479861910141,0.0036607687614396145,0.0036607687614396145,0.0036607687614396145,0.0036607687614396145,0.0036607687614396145,0.0036607687614396145,0.014556962025316311
2023-02-03,104.79616306954438,104.79616306954438,104.79616306954438,104.79616306954438,104.79616306954438,104.79616306954438,105.82655826558269,103.96847734309038,103.96847734309038,103.96847734309038,103.96847734309038,103.96847734309038,103.96847734309038,106.45852464034282,106.45852464034282,106.45852464034282,106.45852464034282,106.45852464034282,106.45852464034282,104.99199999999998,104.99199999999998,104.99199999999998,104.99199999999998,104.99199999999998,104.99199999999998,108.27950212698913,-0.004879635653871284,-0.004879635653871284,-0.004879635653871284,-0.004879635653871284,-0.004879635653871284,-0.004879635653871284,-0.006361323155216314,-0.0010816657652784611,-0.0010816657652784611,-0.0010816657652784611,-0.0010816657652784611,-0.0010816657652784611,-0.0010816657652784611,-0.010807736063708773,-0.010807736063708773,-0.010807736063708773,-0.010807736063708773,-0.010807736063708773,-0.010807736063708773,-0.0027355623100301374,-0.0027355623100301374,-0.0027355623100301374,-0.0027355623100301374,-0.0027355623100301374,-0.0027355623100301374,-0.010629108882383886
2023-02-06,104.55635491606716,104.55635491606716,104.55635491606716,104.55635491606716,104.55635491606716,104.55635491606716,105.23938572719065,103.96847734309038,103.96847734309038,103.96847734309038,103.96847734309038,103.96847734309038,103.96847734309038,106.27486991123357,106.27486991123357,106.27486991123357,106.27486991123357,106.27486991123357,106.27486991123357,104.73599999999996,104.73599999999996,104.73599999999996,104.73599999999996,104.73599999999996,104.73599999999996,107.61777217583108,-0.0022883295194507935,-0.0022883295194507935,-0.0022883295194507935,-0.0022883295194507935,-0.0022883295194507935,-0.0022883295194507935,-0.005548442168160417,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017251293847035942,-0.0017251293847035942,-0.0017251293847035942,-0.0017251293847035942,-0.0017251293847035942,-0.0017251293847035942,-0.0024382810118868115,-0.0024382810118868115,-0.0024382810118868115,-0.0024382810118868115,-0.0024382810118868115,-0.0024382810118868115,-0.00611131320480196
2023-02-07,105.07022953066118,105.07022953066118,105.07022953066118,105.07022953066118,105.07022953066118,105.07022953066118,106.27822944896121,104.1092034900085,104.1092034900085,104.1092034900085,104.1092034900085,104.1092034900085,104.1092034900085,107.07070707070707,107.07070707070707,107.07070707070707,107.07070707070707,107.07070707070707,107.07070707070707,105.216,105.216,105.216,105.216,105.216,105.216,109.0252612782942,0.004914809960681277,0.004914809960681277,0.004914809960681277,0.004914809960681277,0.004914809960681277,0.004914809960681277,0.009871244635193177,0.0013535462912832585,0.0013535462912832585,0.0013535462912832585,0.0013535462912832585,0.0013535462912832585,0.0013535462912832585,0.007488479262672598,0.007488479262672598,0.007488479262672598,0.007488479262672598,0.007488479262672598,0.007488479262672598,0.004582951420715187,0.004582951420715187,0.004582951420715187,0.004582951420715187,0.004582951420715187,0.004582951420715187,0.013078593563184748
2023-02-08,104.62487153134636,104.62487153134636,104.62487153134636,104.62487153134636,104.62487153134636,104.62487153134636,105.51038843721776,103.99662257247402,103.99662257247402,103.99662257247402,103.99662257247402,103.99662257247402,103.99662257247402,106.18304254667892,106.18304254667892,106.18304254667892,106.18304254667892,106.18304254667892,106.18304254667892,104.89599999999999,104.89599999999999,104.89599999999999,104.89599999999999,104.89599999999999,104.89599999999999,107.83309700120792,-0.004238669709814014,-0.004238669709814014,-0.004238669709814014,-0.004238669709814014,-0.004238669709814014,-0.004238669709814014,-0.007224819379515579,-0.0010813733441470408,-0.0010813733441470408,-0.0010813733441470408,-0.0010813733441470408,-0.0010813733441470408,-0.0010813733441470408,-0.00829045168667808,-0.00829045168667808,-0.00829045168667808,-0.00829045168667808,-0.00829045168667808,-0.00829045168667808,-0.0030413625304136493,-0.0030413625304136493,-0.0030413625304136493,-0.0030413625304136493,-0.0030413625304136493,-0.0030413625304136493,-0.010934752763794853
2023-02-09,104.24803014731071,104.24803014731071,104.24803014731071,104.24803014731071,104.24803014731071,104.24803014731071,104.92321589882572,103.91218688432315,103.91218688432315,103.91218688432315,103.91218688432315,103.91218688432315,103.91218688432315,105.78512396694218,105.78512396694218,105.78512396694218,105.78512396694218,105.78512396694218,105.78512396694218,104.57599999999998,104.57599999999998,104.57599999999998,104.57599999999998,104.57599999999998,104.57599999999998,106.89827214957197,-0.003601833660772935,-0.003601833660772935,-0.003601833660772935,-0.003601833660772935,-0.003601833660772935,-0.003601833660772935,-0.005565068493150527,-0.0008119079837619614,-0.0008119079837619614,-0.0008119079837619614,-0.0008119079837619614,-0.0008119079837619614,-0.0008119079837619614,-0.0037474776592676395,-0.0037474776592676395,-0.0037474776592676395,-0.0037474776592676395,-0.0037474776592676395,-0.0037474776592676395,-0.003050640634533308,-0.003050640634533308,-0.003050640634533308,-0.003050640634533308,-0.003050640634533308,-0.003050640634533308,-0.008669183002557035
