Date,APR_ParProx_w2p5_lin_score1p5_NAV,APR_ParProx_w2p5_sq_score1p5_NAV,APR_ParProx_w2p5_sqrt_score1p5_NAV,AUG_ParProx_w2p5_lin_score1p5_NAV,AUG_ParProx_w2p5_sq_score1p5_NAV,AUG_ParProx_w2p5_sqrt_score1p5_NAV,DEC_ParProx_w2p5_lin_score1p5_NAV,DEC_ParProx_w2p5_sq_score1p5_NAV,DEC_ParProx_w2p5_sqrt_score1p5_NAV,FEB_ParProx_w2p5_lin_score1p5_NAV,FEB_ParProx_w2p5_sq_score1p5_NAV,FEB_ParProx_w2p5_sqrt_score1p5_NAV,JAN_BUFR_NAV,JAN_ParProx_w2p5_lin_score1p5_NAV,JAN_ParProx_w2p5_sq_score1p5_NAV,JAN_ParProx_w2p5_sqrt_score1p5_NAV,JUL_ParProx_w2p5_lin_score1p5_NAV,JUL_ParProx_w2p5_sq_score1p5_NAV,JUL_ParProx_w2p5_sqrt_score1p5_NAV,JUN_ParProx_w2p5_lin_score1p5_NAV,JUN_ParProx_w2p5_sq_score1p5_NAV,JUN_ParProx_w2p5_sqrt_score1p5_NAV,MAR_ParProx_w2p5_lin_score1p5_NAV,MAR_ParProx_w2p5_sq_score1p5_NAV,MAR_ParProx_w2p5_sqrt_score1p5_NAV,MAY_ParProx_w2p5_lin_score1p5_NAV,MAY_ParProx_w2p5_sq_score1p5_NAV,MAY_ParProx_w2p5_sqrt_score1p5_NAV,NOV_ParProx_w2p5_lin_score1p5_NAV,NOV_ParProx_w2p5_sq_score1p5_NAV,NOV_ParProx_w2p5_sqrt_score1p5_NAV,OCT_ParProx_w2p5_lin_score1p5_NAV,OCT_ParProx_w2p5_sq_score1p5_NAV,OCT_ParProx_w2p5_sqrt_score1p5_NAV,SEP_ParProx_w2p5_lin_score1p5_NAV,SEP_ParProx_w2p5_sq_score1p5_NAV,SEP_ParProx_w2p5_sqrt_score1p5_NAV,APR_ParProx_w2p5_lin_score1p5_Return,APR_ParProx_w2p5_sq_score1p5_Return,APR_ParProx_w2p5_sqrt_score1p5_Return,AUG_ParProx_w2p5_lin_score1p5_Return,AUG_ParProx_w2p5_sq_score1p5_Return,AUG_ParProx_w2p5_sqrt_score1p5_Return,DEC_ParProx_w2p5_lin_score1p5_Return,DEC_ParProx_w2p5_sq_score1p5_Return,DEC_ParProx_w2p5_sqrt_score1p5_Return,FEB_ParProx_w2p5_lin_score1p5_Return,FEB_ParProx_w2p5_sq_score1p5_Return,FEB_ParProx_w2p5_sqrt_score1p5_Return,JAN_ParProx_w2p5_lin_score1p5_Return,JAN_ParProx_w2p5_sq_score1p5_Return,JAN_ParProx_w2p5_sqrt_score1p5_Return,JUL_ParProx_w2p5_lin_score1p5_Return,JUL_ParProx_w2p5_sq_score1p5_Return,JUL_ParProx_w2p5_sqrt_score1p5_Return,JUN_ParProx_w2p5_lin_score1p5_Return,JUN_ParProx_w2p5_sq_score1p5_Return,JUN_ParProx_w2p5_sqrt_score1p5_Return,MAR_ParProx_w2p5_lin_score1p5_Return,MAR_ParProx_w2p5_sq_score1p5_Return,MAR_ParProx_w2p5_sqrt_score1p5_Return,MAY_ParProx_w2p5_lin_score1p5_Return,MAY_ParProx_w2p5_sq_score1p5_Return,MAY_ParProx_w2p5_sqrt_score1p5_Return,NOV_ParProx_w2p5_lin_score1p5_Return,NOV_ParProx_w2p5_sq_score1p5_Return,NOV_ParProx_w2p5_sqrt_score1p5_Return,OCT_ParProx_w2p5_lin_score1p5_Return,OCT_ParProx_w2p5_sq_score1p5_Return,OCT_ParProx_w2p5_sqrt_score1p5_Return,SEP_ParProx_w2p5_lin_score1p5_Return,SEP_ParProx_w2p5_sq_score1p5_Return,SEP_ParProx_w2p5_sqrt_score1p5_Return
11/12/2021,107.5537705,107.5537705,107.5243881,103.1654095,103.1654095,103.1654095,,,,112.6914639,112.6914639,112.660678,,,,,104.6491481,104.6491481,104.6491481,106.1150572,106.1150572,106.1150572,112.4778442,111.6600775,112.4471167,107.0317377,107.0317377,107.0317377,,,,102.5802523,102.5802523,102.5802523,103.2788406,103.2788406,103.2788406,0.003830896,0.003830896,0.003595595,0.003595595,0.003595595,0.003595595,,,,0.003830896,0.003830896,0.003595595,,,,0.004295414,0.004295414,0.004295414,0.002868955,0.002868955,0.002868955,0.003830896,0.002868955,0.003595595,0.002771014,0.002771014,0.002771014,,,,0.003830896,0.003830896,0.003830896,0.003526165,0.003526165,0.003526165
11/15/2021,107.5087724,107.5087724,107.6226608,103.2596983,103.2596983,103.2596983,,,,112.6443164,112.6443164,112.7636451,,,,,104.5336414,104.5336414,104.5336414,106.084334,106.084334,106.084334,112.4307861,111.6277488,112.5498886,106.9869581,106.9869581,106.9869581,,,,102.5373351,102.5373351,102.5373351,103.3043478,103.3043478,103.3043478,-0.000418377,-0.000418377,0.000913957,0.000913957,0.000913957,0.000913957,,,,-0.000418377,-0.000418377,0.000913957,,,,-0.001103753,-0.001103753,-0.001103753,-0.000289528,-0.000289528,-0.000289528,-0.000418377,-0.000289528,0.000913957,-0.000418377,-0.000418377,-0.000418377,,,,-0.000418377,-0.000418377,-0.000418377,0.000246975,0.000246975,0.000246975
11/16/2021,107.6911968,107.6911968,107.77372,103.4046336,103.4046336,103.4046336,,,,112.8354549,112.8354549,112.9219202,,,,,104.8224083,104.8224083,104.8224083,106.2571171,106.2571171,106.2571171,112.6215623,111.8095607,112.7078637,107.1684971,107.1684971,107.1684971,,,,102.7113238,102.7113238,102.7113238,103.395942,103.395942,103.395942,0.001696833,0.001696833,0.0014036,0.0014036,0.0014036,0.0014036,,,,0.001696833,0.001696833,0.0014036,,,,0.002762431,0.002762431,0.002762431,0.001628734,0.001628734,0.001628734,0.001696833,0.001628734,0.0014036,0.001696833,0.001696833,0.001696833,,,,0.001696833,0.001696833,0.001696833,0.000886644,0.000886644,0.000886644
11/17/2021,107.4811047,107.4811047,107.5606086,103.2001616,103.2001616,103.2001616,,,,112.615327,112.615327,112.6986287,,,,,104.5330638,104.5330638,104.5330638,106.2348498,106.2348498,106.2348498,112.4018517,111.7861298,112.4849955,106.9594247,106.9594247,106.9594247,,,,102.5109468,102.5109468,102.5109468,103.2269565,103.2269565,103.2269565,-0.001950875,-0.001950875,-0.001977397,-0.001977397,-0.001977397,-0.001977397,,,,-0.001950875,-0.001950875,-0.001977397,,,,-0.002760331,-0.002760331,-0.002760331,-0.000209561,-0.000209561,-0.000209561,-0.001950875,-0.000209561,-0.001977397,-0.001950875,-0.001950875,-0.001950875,,,,-0.001950875,-0.001950875,-0.001950875,-0.001634353,-0.001634353,-0.001634353
11/18/2021,107.6215715,107.6215715,107.6577582,103.2933728,103.2933728,103.2933728,,,,112.7625037,112.7625037,112.800419,,,,,104.7935316,104.7935316,104.7935316,106.2867129,106.2867129,106.2867129,112.5487494,111.840703,112.5865928,107.0992097,107.0992097,107.0992097,,,,102.6449181,102.6449181,102.6449181,103.3805797,103.3805797,103.3805797,0.001306897,0.001306897,0.000903208,0.000903208,0.000903208,0.000903208,,,,0.001306897,0.001306897,0.000903208,,,,0.002491726,0.002491726,0.002491726,0.000488193,0.000488193,0.000488193,0.001306897,0.000488193,0.000903208,0.001306897,0.001306897,0.001306897,,,,0.001306897,0.001306897,0.001306897,0.001488208,0.001488208,0.001488208
11/19/2021,107.4628623,107.4628623,107.5923367,103.2306034,103.2306034,103.2306034,,,,112.5962132,112.5962132,112.7318724,,,,,104.5717586,104.5717586,104.5717586,106.234286,106.234286,106.234286,112.3827741,111.7855366,112.5181761,106.9412708,106.9412708,106.9412708,100,100,100,102.4935479,102.4935479,102.4935479,103.2788406,103.2788406,103.2788406,-0.001474697,-0.001474697,-0.000607681,-0.000607681,-0.000607681,-0.000607681,,,,-0.001474697,-0.001474697,-0.000607681,,,,-0.002116285,-0.002116285,-0.002116285,-0.000493259,-0.000493259,-0.000493259,-0.001474697,-0.000493259,-0.000607681,-0.001474697,-0.001474697,-0.001474697,,,,-0.001474697,-0.001474697,-0.001474697,-0.000984122,-0.000984122,-0.000984122
11/22/2021,107.2655399,107.2655399,107.48901,103.1314655,103.1314655,103.1314655,,,,112.389465,112.389465,112.6236099,,,,,104.4435461,104.4435461,104.4435461,105.961159,105.961159,105.961159,112.1764178,111.4981374,112.4101188,106.7449062,106.7449062,106.7449062,99.71495206,99.71495206,99.71495206,102.3053502,102.3053502,102.3053502,103.1284058,103.1284058,103.1284058,-0.001836191,-0.001836191,-0.000960354,-0.000960354,-0.000960354,-0.000960354,,,,-0.001836191,-0.001836191,-0.000960354,,,,-0.001226072,-0.001226072,-0.001226072,-0.002570987,-0.002570987,-0.002570987,-0.001836191,-0.002570987,-0.000960354,-0.001836191,-0.001836191,-0.001836191,-0.002850479,-0.002850479,-0.002850479,-0.001836191,-0.001836191,-0.001836191,-0.001456589,-0.001456589,-0.001456589
11/23/2021,107.4175602,107.4175602,107.477498,103.1204203,103.1204203,103.1204203,,,,112.5487471,112.5487471,112.611548,,,,,104.5284435,104.5284435,104.5284435,106.0510739,106.0510739,106.0510739,112.335398,111.5927507,112.3980799,106.8961886,106.8961886,106.8961886,99.73620109,99.73620109,99.73620109,102.4503407,102.4503407,102.4503407,103.2463768,103.2463768,103.2463768,0.001417234,0.001417234,-0.000107099,-0.000107099,-0.000107099,-0.000107099,,,,0.001417234,0.001417234,-0.000107099,,,,0.000812855,0.000812855,0.000812855,0.000848564,0.000848564,0.000848564,0.001417234,0.000848564,-0.000107099,0.001417234,0.001417234,0.001417234,0.000213098,0.000213098,0.000213098,0.001417234,0.001417234,0.001417234,0.001143924,0.001143924,0.001143924
11/24/2021,107.1439237,107.1439237,107.3980375,103.044181,103.044181,103.044181,,,,112.2620393,112.2620393,112.5282918,,,,,104.3892579,104.3892579,104.3892579,106.1359152,106.1359152,106.1359152,112.0492337,111.6820254,112.3149814,106.6238802,106.6238802,106.6238802,99.97408655,99.97408655,99.97408655,102.1893577,102.1893577,102.1893577,103.0144928,103.0144928,103.0144928,-0.00254741,-0.00254741,-0.000739322,-0.000739322,-0.000739322,-0.000739322,,,,-0.00254741,-0.00254741,-0.000739322,,,,-0.001331558,-0.001331558,-0.001331558,0.000800004,0.000800004,0.000800004,-0.00254741,0.000800004,-0.000739322,-0.00254741,-0.00254741,-0.00254741,0.002385147,0.002385147,0.002385147,-0.00254741,-0.00254741,-0.00254741,-0.002245929,-0.002245929,-0.002245929
11/26/2021,105.8952287,105.8952287,106.1064533,101.8049569,101.8049569,101.8049569,,,,110.953696,110.953696,111.1750104,,,,,103.2506497,103.2506497,103.2506497,104.9647669,104.9647669,104.9647669,110.7433704,110.449679,110.9642653,105.3812461,105.3812461,105.3812461,98.54884685,98.54884685,98.54884685,100.9984051,100.9984051,100.9984051,101.9521739,101.9521739,101.9521739,-0.01165437,-0.01165437,-0.012026144,-0.012026144,-0.012026144,-0.012026144,,,,-0.01165437,-0.01165437,-0.012026144,,,,-0.010907331,-0.010907331,-0.010907331,-0.01103442,-0.01103442,-0.01103442,-0.01165437,-0.01103442,-0.012026144,-0.01165437,-0.01165437,-0.01165437,-0.014256091,-0.014256091,-0.014256091,-0.01165437,-0.01165437,-0.01165437,-0.010312324,-0.010312324,-0.010312324
11/29/2021,107.0527115,107.0527115,107.157129,102.8130388,102.8130388,102.8130388,,,,112.16647,112.16647,112.2758754,,,,,104.136298,104.136298,104.136298,105.8078246,105.8078246,105.8078246,111.9538456,111.3367905,112.0630435,106.5331107,106.5331107,106.5331107,99.37807722,99.37807722,99.37807722,102.1023633,102.1023633,102.1023633,102.7826087,102.7826087,102.7826087,0.010930452,0.010930452,0.009902091,0.009902091,0.009902091,0.009902091,,,,0.010930452,0.010930452,0.009902091,,,,0.008577653,0.008577653,0.008577653,0.008031816,0.008031816,0.008031816,0.010930452,0.008031816,0.009902091,0.010930452,0.010930452,0.010930452,0.00841441,0.00841441,0.00841441,0.010930452,0.010930452,0.010930452,0.008145337,0.008145337,0.008145337
11/30/2021,105.7453367,105.7453367,105.853752,101.5625,101.5625,101.5625,,,,110.7966438,110.7966438,110.9102379,,,,,102.9855617,102.9855617,102.9855617,104.6369581,104.6369581,104.6369581,110.586616,110.1047406,110.6999948,105.2320816,105.2320816,105.2320816,98.00466442,98.00466442,98.00466442,100.8554444,100.8554444,100.8554444,101.6356522,101.6356522,101.6356522,-0.01221244,-0.01221244,-0.012163232,-0.012163232,-0.012163232,-0.012163232,,,,-0.01221244,-0.01221244,-0.012163232,,,,-0.011050291,-0.011050291,-0.011050291,-0.011065972,-0.011065972,-0.011065972,-0.01221244,-0.011065972,-0.012163232,-0.01221244,-0.01221244,-0.01221244,-0.013820078,-0.013820078,-0.013820078,-0.01221244,-0.01221244,-0.01221244,-0.011159052,-0.011159052,-0.011159052
12/1/2021,105.0156391,105.0156391,105.0956482,100.8351293,100.8351293,100.8351293,,,,110.0320896,110.0320896,110.1159206,,,,,102.366734,102.366734,102.366734,104.1307289,104.1307289,104.1307289,109.8235111,109.5720585,109.9071832,104.5059257,104.5059257,104.5059257,97.27908785,97.27908785,97.27908785,100.1594896,100.1594896,100.1594896,101.1011594,101.1011594,101.1011594,-0.006900518,-0.006900518,-0.007161804,-0.007161804,-0.007161804,-0.007161804,,,,-0.006900518,-0.006900518,-0.007161804,,,,-0.006008877,-0.006008877,-0.006008877,-0.004837958,-0.004837958,-0.004837958,-0.006900518,-0.004837958,-0.007161804,-0.006900518,-0.006900518,-0.006900518,-0.00740349,-0.00740349,-0.00740349,-0.006900518,-0.006900518,-0.006900518,-0.00525891,-0.00525891,-0.00525891
12/2/2021,105.6237204,105.6237204,105.9399512,101.6452047,101.6452047,101.6452047,,,,110.6692181,110.6692181,111.0005548,,,,,103.0028877,103.0028877,103.0028877,104.7409662,104.7409662,104.7409662,110.4594318,110.2141837,110.7901404,105.1110556,105.1110556,105.1110556,98.03057787,98.03057787,98.03057787,100.7394519,100.7394519,100.7394519,101.5611594,101.5611594,101.5611594,0.005790388,0.005790388,0.008033663,0.008033663,0.008033663,0.008033663,,,,0.005790388,0.005790388,0.008033663,,,,0.006214457,0.006214457,0.006214457,0.0058603,0.0058603,0.0058603,0.005790388,0.0058603,0.008033663,0.005790388,0.005790388,0.005790388,0.007725093,0.007725093,0.007725093,0.005790388,0.005790388,0.005790388,0.004549898,0.004549898,0.004549898
