Date,APR_ECR_Regime_Adaptive_NAV,APR_ECR_V2_cap_moderate_NAV,APR_Existing_90_NAV,AUG_ECR_Regime_Adaptive_NAV,AUG_ECR_V2_cap_moderate_NAV,AUG_Existing_90_NAV,BUFR_NAV,DEC_ECR_Regime_Adaptive_NAV,DEC_ECR_V2_cap_moderate_NAV,DEC_Existing_90_NAV,FEB_ECR_Regime_Adaptive_NAV,FEB_ECR_V2_cap_moderate_NAV,FEB_Existing_90_NAV,JAN_ECR_Regime_Adaptive_NAV,JAN_ECR_V2_cap_moderate_NAV,JAN_Existing_90_NAV,JUL_ECR_Regime_Adaptive_NAV,JUL_ECR_V2_cap_moderate_NAV,JUL_Existing_90_NAV,JUN_ECR_Regime_Adaptive_NAV,JUN_ECR_V2_cap_moderate_NAV,JUN_Existing_90_NAV,MAR_ECR_Regime_Adaptive_NAV,MAR_ECR_V2_cap_moderate_NAV,MAR_Existing_90_NAV,MAY_ECR_Regime_Adaptive_NAV,MAY_ECR_V2_cap_moderate_NAV,MAY_Existing_90_NAV,NOV_ECR_Regime_Adaptive_NAV,NOV_ECR_V2_cap_moderate_NAV,NOV_Existing_90_NAV,OCT_ECR_Regime_Adaptive_NAV,OCT_ECR_V2_cap_moderate_NAV,OCT_Existing_90_NAV,SEP_ECR_Regime_Adaptive_NAV,SEP_ECR_V2_cap_moderate_NAV,SEP_Existing_90_NAV,SPY_NAV,APR_ECR_Regime_Adaptive_Return,APR_ECR_V2_cap_moderate_Return,APR_Existing_90_Return,AUG_ECR_Regime_Adaptive_Return,AUG_ECR_V2_cap_moderate_Return,AUG_Existing_90_Return,BUFR_Return,DEC_ECR_Regime_Adaptive_Return,DEC_ECR_V2_cap_moderate_Return,DEC_Existing_90_Return,FEB_ECR_Regime_Adaptive_Return,FEB_ECR_V2_cap_moderate_Return,FEB_Existing_90_Return,JAN_ECR_Regime_Adaptive_Return,JAN_ECR_V2_cap_moderate_Return,JAN_Existing_90_Return,JUL_ECR_Regime_Adaptive_Return,JUL_ECR_V2_cap_moderate_Return,JUL_Existing_90_Return,JUN_ECR_Regime_Adaptive_Return,JUN_ECR_V2_cap_moderate_Return,JUN_Existing_90_Return,MAR_ECR_Regime_Adaptive_Return,MAR_ECR_V2_cap_moderate_Return,MAR_Existing_90_Return,MAY_ECR_Regime_Adaptive_Return,MAY_ECR_V2_cap_moderate_Return,MAY_Existing_90_Return,NOV_ECR_Regime_Adaptive_Return,NOV_ECR_V2_cap_moderate_Return,NOV_Existing_90_Return,OCT_ECR_Regime_Adaptive_Return,OCT_ECR_V2_cap_moderate_Return,OCT_Existing_90_Return,SEP_ECR_Regime_Adaptive_Return,SEP_ECR_V2_cap_moderate_Return,SEP_Existing_90_Return,SPY_Return
2022-03-11,101.190082644628,100.94837821725781,101.190082644628,100.4471016422704,100.88527320912775,101.19008264462795,99.91150442477877,100.44710164227052,100.88527320912786,100.05213231260007,100.44710164227051,100.8852732091279,99.73487476192973,100.44710164227052,100.88527320912779,100.1092732095285,100.44710164227052,100.88527320912787,98.48708331577403,100.82880703238489,100.58796555435414,101.83667702740871,100.44710164227048,100.88527320912786,98.48708331577411,100.40239587852949,100.16257293374899,101.45944428852091,100.44710164227048,100.88527320912792,99.18099365954309,100.44710164227044,100.88527320912782,100.71111568447226,100.44710164227048,100.88527320912786,101.45944428852079,101.24120312349379,-0.00745784695201035,-0.013137794072716202,-0.00745784695201035,-0.007457846952010461,-0.013137794072716313,-0.007457846952010239,-0.008779631255487419,-0.007457846952010461,-0.013137794072716313,-0.007969303423848939,-0.007457846952010239,-0.013137794072716313,-0.003310344827586187,-0.007457846952010572,-0.013137794072716313,-0.004773269689737569,-0.007457846952010461,-0.013137794072716535,-0.013137794072716202,-0.007457846952010461,-0.013137794072716202,-0.006067291781577389,-0.007457846952010461,-0.013137794072716313,-0.013137794072716091,-0.007457846952010239,-0.013137794072716535,-0.007413509060955725,-0.007457846952010461,-0.013137794072716313,-0.008670520231214063,-0.007457846952010461,-0.013137794072716202,-0.006067291781577611,-0.007457846952010461,-0.013137794072716313,-0.007413509060955614,-0.01271505123625094
2022-03-14,100.72727272727262,101.01088495299607,100.72727272727262,99.98768987389673,100.94774087055755,100.72727272727258,99.42477876106196,99.98768987389687,100.94774087055767,99.54606678171216,99.98768987389684,100.94774087055774,99.32080802475038,99.98768987389688,100.94774087055762,99.68915036032784,99.98768987389685,100.94774087055771,98.54806602990146,100.3676494700022,100.65024912435688,101.35631534331712,99.98768987389681,100.94774087055767,98.54806602990155,99.94318857950974,100.22459310274824,101.01038450743758,99.98768987389683,100.94774087055774,99.00749920999289,99.98768987389678,100.94774087055762,100.23606325199835,99.98768987389683,100.94774087055767,101.01038450743745,100.50130145570242,-0.004573668735707415,0.0006191950464398133,-0.004573668735707415,-0.004573668735707304,0.0006191950464395912,-0.004573668735707304,-0.004871567759078821,-0.004573668735707193,0.0006191950464395912,-0.005058018446891022,-0.004573668735707304,0.0006191950464400353,-0.004151674508718672,-0.0045736687357070815,0.0006191950464400353,-0.004196642685851293,-0.004573668735707304,0.0006191950464400353,0.0006191950464398133,-0.004573668735707304,0.0006191950464400353,-0.004716981132075859,-0.004573668735707304,0.0006191950464395912,0.0006191950464398133,-0.004573668735707415,0.0006191950464398133,-0.004426002766251491,-0.004573668735707193,0.0006191950464398133,-0.0017492711370260539,-0.004573668735707193,0.0006191950464395912,-0.004716981132075415,-0.004573668735707193,0.0006191950464395912,-0.004426002766251491,-0.007308305758564004
2022-03-15,102.1487603305784,101.94848598906965,102.1487603305784,101.39874030533011,101.88475579200455,102.14876033057836,100.92920353982302,101.39874030533026,101.88475579200467,100.88565201053305,101.39874030533022,101.88475579200471,100.59061268543368,101.39874030533029,101.88475579200463,100.97952768287273,101.39874030533025,101.88475579200471,99.46280674181266,101.78406198303473,101.5845026743973,102.5430912687198,101.39874030533021,101.88475579200467,99.46280674181274,101.3536109979275,101.15489563773662,102.2733651417345,101.39874030533022,101.88475579200471,100.16412887366104,101.39874030533018,101.88475579200463,101.40972220281628,101.39874030533022,101.88475579200467,102.27336514173437,102.7113660464669,0.014112241549064652,0.009282178217821624,0.014112241549064652,0.01411224154906443,0.009282178217821624,0.014112241549064652,0.015131286159323576,0.014112241549064652,0.009282178217821624,0.013456937799043223,0.01411224154906443,0.009282178217821402,0.0127848804891606,0.014112241549064652,0.009282178217821624,0.01294400963275133,0.014112241549064652,0.009282178217821624,0.009282178217821624,0.014112241549064652,0.009282178217821624,0.011708948982436906,0.014112241549064652,0.009282178217821624,0.009282178217821624,0.014112241549064652,0.009282178217821624,0.012503473186996183,0.014112241549064652,0.009282178217821402,0.011682242990654457,0.014112241549064652,0.009282178217821624,0.011708948982436684,0.014112241549064652,0.009282178217821624,0.012503473186996183,0.021990407673860846
2022-03-16,103.50413223140484,103.8861947969551,103.50413223140484,102.74416048413872,103.8212532963284,103.5041322314048,102.52212389380534,102.74416048413886,103.82125329632849,102.37408004255629,102.74416048413882,103.82125329632854,102.1088573884246,102.74416048413887,103.82125329632845,102.44995765507505,102.74416048413883,103.82125329632854,101.35327087976252,103.1345948442983,103.51529334448087,103.95591975134202,102.74416048413879,103.82125329632848,101.35327087976258,102.69843237362815,103.0775208767126,103.78894190289083,102.74416048413882,103.82125329632854,101.5810002116545,102.74416048413877,103.82125329632845,102.8069352395043,102.74416048413882,103.82125329632848,103.7889419028907,104.98891352549902,0.013268608414239491,0.019006744328632807,0.013268608414239491,0.013268608414239713,0.01900674432863303,0.013268608414239491,0.015782551512494747,0.013268608414239491,0.019006744328632807,0.014753614635585999,0.013268608414239491,0.019006744328632807,0.015093304061470914,0.013268608414239491,0.019006744328632807,0.014561664190193335,0.013268608414239491,0.019006744328632807,0.01900674432863303,0.013268608414239491,0.019006744328632585,0.013777900248002295,0.013268608414239491,0.019006744328632585,0.019006744328632585,0.013268608414239491,0.019006744328632585,0.014818880351262331,0.013268608414239491,0.019006744328632807,0.014145496535796553,0.013268608414239491,0.019006744328632807,0.013777900248002295,0.013268608414239491,0.019006744328632585,0.014818880351262331,0.022174249712556104
2022-03-17,104.5289256198346,104.48000878646837,104.5289256198346,103.76142939982324,104.41469607991148,104.52892561983455,103.18584070796464,103.7614293998234,104.41469607991158,103.23736830112975,103.76142939982338,104.41469607991165,102.93699086278328,103.76142939982343,104.41469607991154,103.20017702864766,103.76142939982338,104.41469607991164,101.93260666397295,104.15572944671709,104.10698725950647,104.74710370161047,103.76142939982333,104.41469607991158,101.93260666397302,103.71524853574327,103.66671248220524,104.60286275610441,103.76142939982336,104.41469607991165,102.36172523463047,103.76142939982329,104.41469607991154,103.58937454004959,103.76142939982336,104.41469607991158,104.60286275610429,106.30241974356515,0.00990099009900991,0.005716004813477671,0.00990099009900991,0.009900990099009688,0.005716004813477449,0.00990099009900991,0.006473888649115356,0.00990099009900991,0.005716004813477449,0.008432683919744166,0.009900990099010132,0.005716004813477893,0.008110300081103139,0.00990099009900991,0.005716004813477449,0.007322788517867496,0.00990099009900991,0.005716004813477671,0.005716004813477671,0.009900990099009688,0.005716004813477671,0.007610763794509534,0.00990099009900991,0.005716004813477671,0.005716004813477893,0.00990099009900991,0.005716004813477671,0.007842076798269426,0.00990099009900991,0.005716004813477893,0.0076857386848845355,0.009900990099009688,0.005716004813477449,0.007610763794509312,0.00990099009900991,0.005716004813477671,0.007842076798269426,0.012510903998898204
2022-03-18,105.42148760330568,105.32384971893462,105.42148760330568,104.64743781025818,105.25800950921378,105.42148760330561,104.24513274336287,104.64743781025834,105.2580095092139,104.13042512034367,104.6474378102583,105.25800950921398,103.3786620491079,104.64743781025835,105.25800950921386,104.07043150199189,104.64743781025831,105.25800950921393,102.75587330469304,105.04510474559801,104.94781545454288,105.62305736083621,104.64743781025827,105.25800950921389,102.75587330469311,104.60086261242421,104.50398476369477,105.44484984563572,104.64743781025827,105.25800950921396,103.17136599919816,104.64743781025822,105.25800950921385,104.45564662279617,104.6474378102583,105.2580095092139,105.44484984563557,107.13390533114833,0.008538899430740043,0.00807657792402039,0.008538899430740043,0.008538899430740265,0.008076577924020167,0.008538899430739821,0.010265866209262509,0.008538899430740265,0.008076577924020611,0.00865051903114189,0.008538899430739821,0.008076577924020611,0.0042906945561813625,0.008538899430740043,0.008076577924020611,0.008432683919744166,0.008538899430740043,0.008076577924020167,0.00807657792402039,0.008538899430740265,0.00807657792402039,0.00836255732398139,0.008538899430740265,0.00807657792402039,0.00807657792402039,0.008538899430740265,0.008076577924020167,0.008049369466058609,0.008538899430739821,0.00807657792402039,0.00790960451977396,0.008538899430740265,0.00807657792402039,0.008362557323981612,0.008538899430740265,0.008076577924020611,0.008049369466058387,0.00782188768222758
2022-03-21,105.42148760330568,105.6051300297567,105.42148760330568,104.64743781025818,105.53911398564789,105.42148760330561,104.2035398230089,104.64743781025834,105.53911398564799,104.13042512034367,104.6474378102583,105.53911398564806,103.76512433714196,104.64743781025835,105.53911398564794,104.07043150199189,104.64743781025831,105.53911398564804,103.03029551826639,105.04510474559801,105.22809151955501,105.70782706979351,104.64743781025827,105.53911398564799,103.03029551826648,104.60086261242421,104.78307552419128,105.52904855458884,104.64743781025827,105.53911398564804,103.2291974823816,104.64743781025822,105.53911398564794,104.53947940499742,104.6474378102583,105.53911398564802,105.52904855458871,107.10257399016692,0.0,0.0026706231454005636,0.0,0.0,0.0026706231454005636,0.0,-0.0003989914853518295,0.0,0.0026706231454003415,0.0,0.0,0.0026706231454003415,0.0037383177570093906,0.0,0.0026706231454003415,0.0,0.0,0.0026706231454005636,0.0026706231454003415,0.0,0.0026706231454005636,0.0008025682182981608,0.0,0.0026706231454005636,0.0026706231454007856,0.0,0.0026706231454005636,0.0007985094490283728,0.0,0.0026706231454003415,0.0005605381165922907,0.0,0.0026706231454005636,0.0008025682182983829,0.0,0.0026706231454005636,0.0007985094490285949,-0.00029245028345192825
2022-03-22,106.34710743801641,106.36080180098931,106.34710743801641,105.56626134700551,106.29431337016058,106.34710743801637,104.95575221238941,105.56626134700566,106.2943133701607,104.69602777251251,105.56626134700564,106.29431337016078,104.51044446406475,105.56626134700568,106.29431337016064,104.7906421006216,105.56626134700564,106.29431337016074,103.51815723128573,105.96741987036336,105.98106534080407,106.44249788075709,105.5662613470056,106.2943133701607,103.51815723128581,105.51927721046368,105.5328649733805,106.2307044625316,105.56626134700562,106.29431337016074,103.89425953899078,105.56626134700555,106.29431337016062,105.26603018407519,105.56626134700562,106.29431337016071,106.23070446253145,108.35582762942269,0.008780181875195803,0.007155635062611854,0.008780181875195803,0.008780181875196025,0.007155635062611854,0.008780181875196247,0.007218683651804447,0.008780181875196025,0.007155635062612076,0.005431675242996148,0.008780181875196025,0.007155635062612076,0.0071827613727053485,0.008780181875196025,0.007155635062611854,0.006920415224913601,0.008780181875196025,0.007155635062611854,0.004735128736312877,0.008780181875195803,0.007155635062611854,0.006950013365410568,0.008780181875196025,0.007155635062612076,0.004735128736312655,0.008780181875196025,0.007155635062612076,0.0066489361702128935,0.008780181875196247,0.007155635062611854,0.006442577030812302,0.008780181875196025,0.007155635062611632,0.006950013365410346,0.008780181875196025,0.007155635062611854,0.0066489361702126715,0.01170143342559471
2022-03-23,105.22314049586763,105.66810267735943,105.22314049586763,104.45054705238373,105.60204726769061,105.22314049586761,104.2035398230089,104.4505470523839,105.60204726769074,103.92204519586042,104.45054705238385,105.6020472676908,103.6547065405608,104.45054705238393,105.60204726769066,103.98040517716318,104.45054705238388,105.60204726769075,102.84734737588414,104.84746579029111,105.29083933799244,105.48177451257396,104.45054705238384,105.60204726769071,102.84734737588421,104.40405948427286,104.84555797829039,105.52904855458884,104.45054705238384,105.60204726769078,103.25811322397331,104.4505470523838,105.60204726769066,104.31592531912732,104.45054705238384,105.60204726769074,105.52904855458871,106.96037790417445,-0.010568852968604547,-0.006512729425695585,-0.010568852968604547,-0.010568852968604547,-0.006512729425695807,-0.010568852968604214,-0.007166947723439954,-0.010568852968604436,-0.006512729425695585,-0.0073926642024454425,-0.010568852968604547,-0.006512729425695807,-0.008188061278393999,-0.010568852968604214,-0.006512729425695807,-0.0077319587628866815,-0.010568852968604214,-0.006512729425695918,-0.006480117820324316,-0.010568852968604436,-0.006512729425695696,-0.009025749933634364,-0.010568852968604214,-0.006512729425695918,-0.006480117820324427,-0.010568852968604547,-0.006512729425695696,-0.006605019815059676,-0.010568852968604547,-0.006512729425695585,-0.006123016977456097,-0.010568852968604214,-0.006512729425695585,-0.009025749933634364,-0.010568852968604547,-0.006512729425695807,-0.006605019815059343,-0.01287840032029186
2022-03-24,106.51239669421473,106.29782915338657,106.51239669421473,105.73033697856751,106.23138008811783,106.5123966942147,105.13274336283189,105.73033697856766,106.23138008811796,104.90440769699576,105.73033697856764,106.23138008811803,104.6484667097912,105.73033697856769,106.2313800881179,104.91067720039322,105.73033697856766,106.23138008811799,103.85356215898649,106.13211899978572,105.91831752236665,106.35772817179974,105.73033697856762,106.23138008811794,103.85356215898658,105.6832798172564,105.47038251928139,106.39910188043784,105.73033697856762,106.23138008811802,104.03883824694928,105.73033697856758,106.2313800881179,105.1821974018739,105.73033697856762,106.23138008811796,106.39910188043768,108.57273691314002,0.012252591894439169,0.005959475566149841,0.012252591894439169,0.012252591894439169,0.005959475566150063,0.012252591894439169,0.008917197452229075,0.012252591894439169,0.005959475566150063,0.009452878831280653,0.012252591894439169,0.005959475566150063,0.009587217043941276,0.012252591894439169,0.005959475566150063,0.008946608946609036,0.012252591894439169,0.005959475566150063,0.00978357545211983,0.012252591894439169,0.005959475566150285,0.008304312885079046,0.012252591894439169,0.005959475566150063,0.009783575452120052,0.012252591894439169,0.005959475566150063,0.00824468085106389,0.012252591894439169,0.005959475566150063,0.00756090730887693,0.012252591894439169,0.005959475566150063,0.008304312885079268,0.012252591894439169,0.005959475566150063,0.008244680851063446,0.015074357818837258
2022-03-25,106.94214876033045,106.73863768660559,106.94214876033045,106.15693362062876,106.6719130624169,106.94214876033041,105.08849557522126,106.15693362062895,106.67191306241702,105.2020933034004,106.1569336206289,106.67191306241708,104.92451120124412,106.15693362062896,106.67191306241695,105.18075617487935,106.15693362062895,106.67191306241706,104.12798437255984,106.56033673628393,106.35755225142857,106.61203729867175,106.15693362062888,106.67191306241702,104.12798437255992,106.10968659491762,105.90775969797505,106.73589671625037,106.1569336206289,106.67191306241706,104.35691140445805,106.15693362062883,106.67191306241695,105.43369574847775,106.15693362062888,106.67191306241702,106.73589671625024,109.1029596066713,0.004034761018001376,0.004146919431279539,0.004034761018001376,0.004034761018001154,0.004146919431279761,0.004034761018001376,-0.00042087542087554386,0.004034761018001376,0.004146919431279539,0.002837684449489286,0.004034761018001376,0.004146919431279317,0.002637826431021173,0.004034761018001376,0.004146919431279317,0.0025743707093819346,0.004034761018001376,0.004146919431279761,0.002642395772166628,0.004034761018001376,0.004146919431279317,0.0023910733262488826,0.004034761018001154,0.004146919431279761,0.002642395772166628,0.004034761018001598,0.004146919431279317,0.0031653917172251855,0.004034761018001376,0.004146919431279317,0.003057254030016887,0.004034761018001154,0.004146919431279317,0.0023910733262486605,0.004034761018001154,0.004146919431279539,0.0031653917172254076,0.004883571222446648
2022-03-28,107.57024793388416,107.33687783883138,107.57024793388416,106.78042102056446,107.26977924182277,107.57024793388412,105.70796460176996,106.78042102056462,107.2697792418229,105.73792739492876,106.7804210205646,107.26977924182297,105.44899573500463,106.78042102056466,107.26977924182283,105.66089657396583,106.78042102056462,107.26977924182293,104.67682879970657,107.186193428089,106.95365652658408,107.12065555241573,106.78042102056455,107.26977924182289,104.67682879970664,106.7328965007301,106.50134301191653,107.26915520628685,106.78042102056457,107.26977924182295,104.84847901151699,106.78042102056453,107.26977924182283,105.93669244168544,106.78042102056455,107.2697792418229,107.2691552062867,109.87901282174892,0.005873261205564084,0.0056047197640116675,0.005873261205564084,0.005873261205564306,0.0056047197640116675,0.005873261205564084,0.005894736842105619,0.005873261205563862,0.0056047197640118895,0.005093378607809784,0.005873261205564306,0.0056047197640118895,0.0049986845566958316,0.005873261205564306,0.0056047197640118895,0.004564907275321106,0.005873261205563862,0.0056047197640116675,0.005270863836017714,0.005873261205564084,0.0056047197640118895,0.004770739464616813,0.005873261205563862,0.0056047197640116675,0.005270863836017492,0.005873261205564084,0.005604719764012112,0.004996055745464023,0.005873261205563862,0.0056047197640118895,0.004710446106954702,0.005873261205564306,0.0056047197640118895,0.004770739464617035,0.005873261205563862,0.0056047197640118895,0.004996055745463801,0.007113035410545976
2022-03-29,108.4958677685949,107.9351179910572,108.4958677685949,107.69924455731179,107.86764542122862,108.49586776859485,106.54867256637172,107.69924455731194,107.86764542122877,106.33329860773802,107.6992445573119,107.86764542122884,106.16671141278213,107.69924455731197,107.8676454212287,106.32108962270969,107.69924455731194,107.8676454212288,105.37813001217182,108.10850855285435,107.54976080173957,107.74230008476951,107.69924455731189,107.86764542122876,105.37813001217191,107.65131109876958,107.09492632585797,107.91467864159421,107.6992445573119,107.8676454212288,105.51354106812619,107.69924455731186,107.8676454212287,106.55146617782817,107.69924455731189,107.86764542122877,107.91467864159405,111.23831099971093,0.008604794099569713,0.005573481959519011,0.008604794099569713,0.008604794099569713,0.005573481959518567,0.008604794099569713,0.007953118459606445,0.008604794099569713,0.005573481959518789,0.005630630630630407,0.00860479409956949,0.005573481959518789,0.006806282722513046,0.00860479409956949,0.005573481959518789,0.006248224936097335,0.008604794099569713,0.005573481959518789,0.006699679580541629,0.008604794099569713,0.005573481959518789,0.005803218148245914,0.008604794099569935,0.005573481959518789,0.006699679580541851,0.008604794099569713,0.005573481959518789,0.006017791732077615,0.008604794099569713,0.005573481959518789,0.00634307777164933,0.008604794099569713,0.005573481959518789,0.005803218148245914,0.008604794099569935,0.005573481959518789,0.006017791732077615,0.012370862670263882
2022-03-30,108.19834710743785,107.55728210544089,108.19834710743785,107.40390842050012,107.49004572897228,108.19834710743781,106.01769911504431,107.4039084205003,107.4900457289724,106.06538156197385,107.40390842050024,107.49004572897248,105.50420463329517,107.40390842050031,107.49004572897233,105.84094922362324,107.4039084205003,107.49004572897243,104.64633744264285,107.81205011989402,107.17327389111504,107.45973438824508,107.40390842050023,107.49004572897238,104.64633744264293,107.35610640654258,106.72003160126337,107.60595004209938,107.40390842050024,107.49004572897245,105.28221513539253,107.40390842050019,107.49004572897233,106.27202357049057,107.40390842050023,107.4900457289724,107.60595004209922,110.5514316012727,-0.002742230347349439,-0.003500583430571802,-0.002742230347349439,-0.002742230347349439,-0.003500583430571691,-0.002742230347349328,-0.004983388704318692,-0.002742230347349217,-0.003500583430572024,-0.0025195968645015387,-0.002742230347349328,-0.003500583430572024,-0.006240249609984594,-0.002742230347349328,-0.003500583430572024,-0.004515946937623361,-0.002742230347349217,-0.003500583430572024,-0.006944444444444531,-0.002742230347349439,-0.003500583430571691,-0.002622606871229838,-0.002742230347349328,-0.003500583430572135,-0.006944444444444531,-0.002742230347349439,-0.003500583430571691,-0.0028608582574773944,-0.002742230347349328,-0.003500583430571802,-0.0021923814743768366,-0.002742230347349439,-0.003500583430572024,-0.002622606871229949,-0.002742230347349328,-0.003500583430572024,-0.0028608582574773944,-0.006174845628859171
2022-03-31,106.87603305785109,106.7701240104069,106.87603305785109,106.09130336800393,106.70337970343824,106.87603305785105,105.17699115044252,106.09130336800409,106.70337970343834,105.14255618211945,106.09130336800408,106.70337970343842,104.89690675209881,106.09130336800412,106.7033797034383,105.15074739993642,106.09130336800412,106.70337970343837,104.09749301549613,106.49445708451495,106.38892616064726,106.64029386832419,106.09130336800403,106.70337970343834,104.0974930154962,106.04408555220049,105.93900092502462,106.70783047993268,106.09130336800405,106.7033797034384,104.27016417968294,106.091303368004,106.70337970343829,105.46164000921152,106.09130336800403,106.70337970343837,106.70783047993253,108.84989877566775,-0.012221203788573054,-0.007318501170960445,-0.012221203788573054,-0.012221203788573165,-0.007318501170960001,-0.012221203788573054,-0.007929883138564464,-0.012221203788573387,-0.007318501170960334,-0.008700533258490184,-0.012221203788573054,-0.007318501170960334,-0.005756148613291434,-0.012221203788573276,-0.007318501170960001,-0.0065211227672244965,-0.012221203788573165,-0.007318501170960334,-0.005244755244755206,-0.012221203788573054,-0.007318501170960445,-0.0076255587693926374,-0.012221203788573276,-0.007318501170960001,-0.005244755244755317,-0.012221203788573054,-0.007318501170960223,-0.008346374543557467,-0.012221203788573276,-0.007318501170960112,-0.00961274375171628,-0.012221203788573165,-0.007318501170960223,-0.0076255587693926374,-0.012221203788573276,-0.007318501170960001,-0.008346374543557467,-0.015391323304992377
2022-04-01,107.04132231404945,106.73863768660556,107.04132231404945,106.25537899956599,106.67191306241688,107.04132231404941,105.44247787610624,106.25537899956615,106.67191306241699,105.20209330340037,106.25537899956612,106.67191306241706,104.97972009953469,106.25537899956616,106.67191306241695,105.27078249970805,106.25537899956615,106.67191306241703,104.21945844375095,106.65915621393735,106.35755225142856,106.80983328623883,106.25537899956608,106.67191306241699,104.21945844375102,106.20808815899328,105.90775969797505,106.93236037047436,106.25537899956609,106.67191306241703,104.47257437082487,106.25537899956603,106.67191306241692,105.62930557361408,106.25537899956608,106.67191306241702,106.9323603704742,109.15839197917687,0.0015465511908445695,-0.000294898260100096,0.0015465511908445695,0.0015465511908447915,-0.00029489826010031805,0.0015465511908445695,0.0025241901556585233,0.0015465511908447915,-0.00029489826010020703,0.0005662514156286047,0.0015465511908445695,-0.00029489826010020703,0.0007894736842106731,0.0015465511908445695,-0.00029489826010020703,0.0011415525114155667,0.0015465511908445695,-0.000294898260100096,0.0011716461628588082,0.0015465511908445695,-0.00029489826010020703,0.0015898251192365542,0.0015465511908445695,-0.00029489826010020703,0.0011716461628588082,0.0015465511908447915,-0.0002948982601004291,0.002104155707522315,0.0015465511908445695,-0.00029489826010031805,0.0019412090959514128,0.0015465511908445695,-0.00029489826010031805,0.0015898251192367763,0.0015465511908445695,-0.00029489826010020703,0.002104155707522315,0.0028341156673457046
2022-04-04,107.83471074380151,107.46282313403681,107.83471074380151,107.04294203106369,107.39564580590822,107.83471074380147,105.7526548672567,107.04294203106386,107.39564580590833,105.91653875877152,107.04294203106382,107.39564580590839,105.61462242987633,107.04294203106386,107.39564580590827,105.87095799856614,107.04294203106386,107.39564580590834,104.8292855850251,107.44971203516481,107.07915216345889,107.4879909578975,107.04294203106377,107.39564580590833,104.82928558502518,106.99530067159853,106.62630792011474,107.54981756946395,107.04294203106379,107.39564580590837,105.07980494425064,107.04294203106373,107.39564580590826,106.29996783122434,107.04294203106377,107.39564580590834,107.5498175694638,110.09351200231386,0.0074119827053735765,0.006784660766961714,0.0074119827053735765,0.0074119827053735765,0.006784660766961714,0.0074119827053735765,0.0029416701636593157,0.0074119827053737986,0.006784660766961714,0.00679117147707986,0.0074119827053735765,0.006784660766961714,0.006047856955035513,0.0074119827053735765,0.006784660766961714,0.005701254275940704,0.0074119827053737986,0.006784660766961492,0.005851375073142373,0.0074119827053737986,0.006784660766961492,0.006349206349206327,0.0074119827053735765,0.006784660766961714,0.005851375073142373,0.0074119827053735765,0.006784660766961936,0.005774278215223028,0.0074119827053735765,0.006784660766961714,0.005812344312205786,0.0074119827053735765,0.006784660766961714,0.006349206349206549,0.0074119827053735765,0.006784660766961714,0.005774278215223028,0.008566634284200347
2022-04-05,106.71074380165275,106.29782915338653,106.71074380165275,105.92722773644195,106.23138008811779,106.71074380165271,105.00000000000004,105.92722773644209,106.2313800881179,105.17232474275993,105.92722773644205,106.23138008811799,104.81409340466297,105.92722773644212,106.23138008811786,104.85065965050737,105.92722773644212,106.23138008811794,103.97552758724132,106.32975795509259,105.9183175223666,106.80983328623883,105.92722773644203,106.2313800881179,103.97552758724137,105.88008294540774,105.47038251928136,106.76396295256806,105.92722773644205,106.23138008811794,104.29907992127465,105.92722773644199,106.23138008811786,105.62930557361408,105.92722773644203,106.23138008811792,106.76396295256794,108.70288248337043,-0.010423053341508282,-0.010840902431878185,-0.010423053341508282,-0.01042305334150817,-0.010840902431878408,-0.010423053341508282,-0.0071171250329498115,-0.010423053341508393,-0.010840902431878408,-0.007026419336705891,-0.010423053341508393,-0.010840902431878185,-0.007579717720857082,-0.01042305334150806,-0.010840902431878296,-0.009637188208617031,-0.01042305334150806,-0.010840902431878185,-0.008144269924374559,-0.01042305334150817,-0.010840902431878074,-0.006309148264984299,-0.01042305334150817,-0.010840902431878408,-0.00814426992437467,-0.010423053341508282,-0.010840902431878408,-0.007306889352818535,-0.01042305334150817,-0.010840902431878408,-0.00742982938910286,-0.01042305334150817,-0.010840902431878185,-0.006309148264984299,-0.01042305334150817,-0.010840902431878408,-0.007306889352818313,-0.0126313485113837
