Date,BUFR_NAV,SEP_ECR_Pct_111_p80_h63_NAV,SEP_ECR_Pct_111_p90_h63_NAV,SEP_ECR_Pct_112_p80_h63_NAV,SEP_ECR_Pct_112_p90_h63_NAV,SEP_ECR_Pct_121_p80_h63_NAV,SEP_ECR_Pct_121_p90_h63_NAV,SEP_ECR_Pct_211_p80_h63_NAV,SEP_ECR_Pct_211_p90_h63_NAV,SEP_Existing_90_NAV,SPY_NAV,BUFR_Return,SEP_ECR_Pct_111_p80_h63_Return,SEP_ECR_Pct_111_p90_h63_Return,SEP_ECR_Pct_112_p80_h63_Return,SEP_ECR_Pct_112_p90_h63_Return,SEP_ECR_Pct_121_p80_h63_Return,SEP_ECR_Pct_121_p90_h63_Return,SEP_ECR_Pct_211_p80_h63_Return,SEP_ECR_Pct_211_p90_h63_Return,SEP_Existing_90_Return,SPY_Return
2021-02-02,100.12925642807502,100.0370945106307,100.0370945106307,100.0370945106307,100.0370945106307,100.0370945106307,100.0370945106307,100.0370945106307,100.0370945106307,100.0370945106307,100.76587877987583,0.006187150837988709,0.008108655358783912,0.008108655358783912,0.008108655358783912,0.008108655358783912,0.008108655358783912,0.008108655358783912,0.008108655358783912,0.008108655358783912,0.008108655358783912,0.014140286526858281
2021-02-03,100.06995598795456,100.07944407693405,100.07944407693405,100.07944407693405,100.07944407693405,100.07944407693405,100.07944407693405,100.07944407693405,100.07944407693405,100.07944407693405,100.84510761917336,-0.0005922388943641055,0.00042333862764132313,0.00042333862764132313,0.00042333862764132313,0.00042333862764132313,0.00042333862764132313,0.00042333862764132313,0.00042333862764132313,0.00042333862764132313,0.00042333862764132313,0.0007862665443587602
2021-02-04,100.8570766736159,100.40525752864006,100.40525752864006,100.40525752864006,100.40525752864006,100.40525752864006,100.40525752864006,100.40525752864006,100.40525752864006,100.40525752864006,101.99128482767723,0.007865704325442868,0.003255548176861911,0.003255548176861911,0.003255548176861911,0.003255548176861911,0.003255548176861911,0.003255548176861911,0.003255548176861911,0.003255548176861911,0.003255548176861911,0.01136571952337273
2021-02-05,100.91498725967102,100.61113206264028,100.61113206264028,100.61113206264028,100.61113206264028,100.61113206264028,100.61113206264028,100.61113206264028,100.61113206264028,100.61113206264028,102.39271094678458,0.0005741846577860255,0.0020504357945747564,0.0020504357945747564,0.0020504357945747564,0.0020504357945747564,0.0020504357945747564,0.0020504357945747564,0.0020504357945747564,0.0020504357945747564,0.0020504357945747564,0.003935886480747719
2021-02-08,101.18137595552463,100.93818199803401,100.93818199803401,100.93818199803401,100.93818199803401,100.93818199803401,100.93818199803401,100.93818199803401,100.93818199803401,100.93818199803401,103.13218011356126,0.002639733731206295,0.0032506336892235144,0.0032506336892235144,0.0032506336892235144,0.0032506336892235144,0.0032506336892235144,0.0032506336892235144,0.0032506336892235144,0.0032506336892235144,0.0032506336892235144,0.007221892651724016
2021-02-09,101.08871901783642,100.86955715336727,100.86955715336727,100.86955715336727,100.86955715336727,100.86955715336727,100.86955715336727,100.86955715336727,100.86955715336727,100.86955715336727,103.06351511950345,-0.0009157509157509125,-0.000679870028450491,-0.000679870028450491,-0.000679870028450491,-0.000679870028450491,-0.000679870028450491,-0.000679870028450491,-0.000679870028450491,-0.000679870028450491,-0.000679870028450491,-0.000665796010345221
2021-02-10,100.94973361130411,100.72890713389265,100.72890713389265,100.72890713389265,100.72890713389265,100.72890713389265,100.72890713389265,100.72890713389265,100.72890713389265,100.72890713389265,103.01861877723483,-0.001374885426214445,-0.0013943753045407847,-0.0013943753045407847,-0.0013943753045407847,-0.0013943753045407847,-0.0013943753045407847,-0.0013943753045407847,-0.0013943753045407847,-0.0013943753045407847,-0.0013943753045407847,-0.00043561819346604747
2021-02-11,101.08871901783642,100.70541394382657,100.70541394382657,100.70541394382657,100.70541394382657,100.70541394382657,100.70541394382657,100.70541394382657,100.70541394382657,100.70541394382657,103.1849993397596,0.0013767783386875454,-0.00023323185701651372,-0.00023323185701651372,-0.00023323185701651372,-0.00023323185701651372,-0.00023323185701651372,-0.00023323185701651372,-0.00023323185701651372,-0.00023323185701651372,-0.00023323185701651372,0.0016150533223955321
2021-02-12,101.11141996757004,100.96105694625625,100.96105694625625,100.96105694625625,100.96105694625625,100.96105694625625,100.96105694625625,100.96105694625625,100.96105694625625,100.96105694625625,103.69470487257352,0.00022456461961506413,0.0025385229295842304,0.0025385229295842304,0.0025385229295842304,0.0025385229295842304,0.0025385229295842304,0.0025385229295842304,0.0025385229295842304,0.0025385229295842304,0.0025385229295842304,0.0049397251158145306
2021-02-16,101.2226082927959,100.97558562958659,100.97558562958659,100.97558562958659,100.97558562958659,100.97558562958659,100.97558562958659,100.97558562958659,100.97558562958659,100.97558562958659,103.60491218803635,0.0010996613959284307,0.00014390383549645058,0.00014390383549645058,0.00014390383549645058,0.00014390383549645058,0.00014390383549645058,0.00014390383549645058,0.00014390383549645058,0.00014390383549645058,0.00014390383549645058,-0.0008659331703341211
2021-02-17,101.06555478341438,101.05750267389597,101.05750267389597,101.05750267389597,101.05750267389597,101.05750267389597,101.05750267389597,101.05750267389597,101.05750267389597,101.05750267389597,103.62868083982562,-0.001551565525037879,0.0008112559466590952,0.0008112559466590952,0.0008112559466590952,0.0008112559466590952,0.0008112559466590952,0.0008112559466590952,0.0008112559466590952,0.0008112559466590952,0.0008112559466590952,0.00022941626306405283
2021-02-18,101.2277044243688,100.86430209769458,100.86430209769458,100.86430209769458,100.86430209769458,100.86430209769458,100.86430209769458,100.86430209769458,100.86430209769458,100.86430209769458,103.18764030106951,0.001604400641760595,-0.0019117885470100182,-0.0019117885470100182,-0.0019117885470100182,-0.0019117885470100182,-0.0019117885470100182,-0.0019117885470100182,-0.0019117885470100182,-0.0019117885470100182,-0.0019117885470100182,-0.004255969825938566
2021-02-19,101.13504748668056,100.83586297287772,100.83586297287772,100.83586297287772,100.83586297287772,100.83586297287772,100.83586297287772,100.83586297287772,100.83586297287772,100.83586297287772,103.00541397068524,-0.0009153318077805839,-0.0002819543111428624,-0.0002819543111428624,-0.0002819543111428624,-0.0002819543111428624,-0.0002819543111428624,-0.0002819543111428624,-0.0002819543111428624,-0.0002819543111428624,-0.0002819543111428624,-0.0017659705159706052
2021-02-22,100.72411396803335,100.48006479174522,100.48006479174522,100.48006479174522,100.48006479174522,100.48006479174522,100.48006479174522,100.48006479174522,100.48006479174522,100.48006479174522,102.2131255777102,-0.004063215758131067,-0.003528488482596681,-0.003528488482596681,-0.003528488482596681,-0.003528488482596681,-0.003528488482596681,-0.003528488482596681,-0.003528488482596681,-0.003528488482596681,-0.003528488482596681,-0.007691716021844486
2021-02-23,100.48644892286312,100.52612380911165,100.52612380911165,100.52612380911165,100.52612380911165,100.52612380911165,100.52612380911165,100.52612380911165,100.52612380911165,100.52612380911165,102.33725075927629,-0.0023595645154611544,0.00045838960655419925,0.00045838960655419925,0.00045838960655419925,0.00045838960655419925,0.00045838960655419925,0.00045838960655419925,0.00045838960655419925,0.00045838960655419925,0.00045838960655419925,0.0012143761465519542
2021-02-24,101.45934676858931,101.24730291995625,101.24730291995625,101.24730291995625,101.24730291995625,101.24730291995625,101.24730291995625,101.24730291995625,101.24730291995625,101.24730291995625,103.46494123861076,0.009681881051175623,0.007174046740467732,0.007174046740467732,0.007174046740467732,0.007174046740467732,0.007174046740467732,0.007174046740467732,0.007174046740467732,0.007174046740467732,0.007174046740467732,0.011019354838709638
2021-02-25,100.25480657864262,99.98732604220119,99.98732604220119,99.98732604220119,99.98732604220119,99.98732604220119,99.98732604220119,99.98732604220119,99.98732604220119,99.98732604220119,100.9718737620493,-0.011872146118721227,-0.012444547572305953,-0.012444547572305953,-0.012444547572305953,-0.012444547572305953,-0.012444547572305953,-0.012444547572305953,-0.012444547572305953,-0.012444547572305953,-0.012444547572305953,-0.02409577047757616
2021-02-26,100.06949270326619,100.14652331699114,100.14652331699114,100.14652331699114,100.14652331699114,100.14652331699114,100.14652331699114,100.14652331699114,100.14652331699114,100.14652331699114,100.4516043839957,-0.001848428835489857,0.0015921745394287257,0.0015921745394287257,0.0015921745394287257,0.0015921745394287257,0.0015921745394287257,0.0015921745394287257,0.0015921745394287257,0.0015921745394287257,0.0015921745394287257,-0.005152616849318559
2021-03-01,101.01783646050502,101.11685389090506,101.11685389090506,101.11685389090506,101.11685389090506,101.11685389090506,101.11685389090506,101.11685389090506,101.11685389090506,101.11685389090506,102.88657071173898,0.009476851851851986,0.009689108935340363,0.009689108935340363,0.009689108935340363,0.009689108935340363,0.009689108935340363,0.009689108935340363,0.009689108935340363,0.009689108935340363,0.009689108935340363,0.024240193500893792
2021-03-02,100.99606208014829,100.85935616294384,100.85935616294384,100.85935616294384,100.85935616294384,100.85935616294384,100.85935616294384,100.85935616294384,100.85935616294384,100.85935616294384,102.08371847352427,-0.00021554985851679476,-0.0025465361910788076,-0.0025465361910788076,-0.0025465361910788076,-0.0025465361910788076,-0.0025465361910788076,-0.0025465361910788076,-0.0025465361910788076,-0.0025465361910788076,-0.0025465361910788076,-0.007803275322141867
2021-03-03,100.44012045401902,100.31159388929763,100.31159388929763,100.31159388929763,100.31159388929763,100.31159388929763,100.31159388929763,100.31159388929763,100.31159388929763,100.31159388929763,100.73154628284686,-0.00550458715596347,-0.005430951519869609,-0.005430951519869609,-0.005430951519869609,-0.005430951519869609,-0.005430951519869609,-0.005430951519869609,-0.005430951519869609,-0.005430951519869609,-0.005430951519869609,-0.01324571842500133
2021-03-04,99.79152189020155,99.57124928129387,99.57124928129387,99.57124928129387,99.57124928129387,99.57124928129387,99.57124928129387,99.57124928129387,99.57124928129387,99.57124928129387,99.48501254456612,-0.0064575645756458355,-0.007380449051789473,-0.007380449051789473,-0.007380449051789473,-0.007380449051789473,-0.007380449051789473,-0.007380449051789473,-0.007380449051789473,-0.007380449051789473,-0.007380449051789473,-0.012374809920822294
2021-03-05,100.76441973592776,100.679756907307,100.679756907307,100.679756907307,100.679756907307,100.679756907307,100.679756907307,100.679756907307,100.679756907307,100.679756907307,101.31519873233844,0.009749303621169991,0.011132808255539084,0.011132808255539084,0.011132808255539084,0.011132808255539084,0.011132808255539084,0.011132808255539084,0.011132808255539084,0.011132808255539084,0.011132808255539084,0.018396602070613
2021-03-08,100.3011350474867,100.54776227364621,100.54776227364621,100.54776227364621,100.54776227364621,100.54776227364621,100.54776227364621,100.54776227364621,100.54776227364621,100.54776227364621,100.81077512214436,-0.004597701149425482,-0.0013110344891108516,-0.0013110344891108516,-0.0013110344891108516,-0.0013110344891108516,-0.0013110344891108516,-0.0013110344891108516,-0.0013110344891108516,-0.0013110344891108516,-0.0013110344891108516,-0.004978755571774629
2021-03-09,100.76441973592777,101.10727114232544,101.10727114232544,101.10727114232544,101.10727114232544,101.10727114232544,101.10727114232544,101.10727114232544,101.10727114232544,101.10727114232544,102.25009903604902,0.00461893764434218,0.005564607864235738,0.005564607864235738,0.005564607864235738,0.005564607864235738,0.005564607864235738,0.005564607864235738,0.005564607864235738,0.005564607864235738,0.005564607864235738,0.014277480876034865
2021-03-10,101.22770442436881,101.3208736993737,101.3208736993737,101.3208736993737,101.3208736993737,101.3208736993737,101.3208736993737,101.3208736993737,101.3208736993737,101.3208736993737,102.88657071173894,0.0045977011494251485,0.0021126329949858746,0.0021126329949858746,0.0021126329949858746,0.0021126329949858746,0.0021126329949858746,0.0021126329949858746,0.0021126329949858746,0.0021126329949858746,0.0021126329949858746,0.006224655835937343
2021-03-11,101.78364605049805,101.70294715886958,101.70294715886958,101.70294715886958,101.70294715886958,101.70294715886958,101.70294715886958,101.70294715886958,101.70294715886958,101.70294715886958,103.92975042915609,0.005491990846681727,0.0037709254326951935,0.0037709254326951935,0.0037709254326951935,0.0037709254326951935,0.0037709254326951935,0.0037709254326951935,0.0037709254326951935,0.0037709254326951935,0.0037709254326951935,0.010139124185019943
2021-03-12,101.87630298818627,101.60773791491755,101.60773791491755,101.60773791491755,101.60773791491755,101.60773791491755,101.60773791491755,101.60773791491755,101.60773791491755,101.60773791491755,104.06972137858168,0.000910332271279124,-0.0009361502946744205,-0.0009361502946744205,-0.0009361502946744205,-0.0009361502946744205,-0.0009361502946744205,-0.0009361502946744205,-0.0009361502946744205,-0.0009361502946744205,-0.0009361502946744205,0.0013467842350012305
2021-03-15,101.99305072967341,102.05194467971978,102.05194467971978,102.05194467971978,102.05194467971978,102.05194467971978,102.05194467971978,102.05194467971978,102.05194467971978,102.05194467971978,104.69034728641216,0.0011459754433833513,0.004371780869427466,0.004371780869427466,0.004371780869427466,0.004371780869427466,0.004371780869427466,0.004371780869427466,0.004371780869427466,0.004371780869427466,0.004371780869427466,0.005963558848906647
2021-03-16,102.06671299513555,102.09058479496007,102.09058479496007,102.09058479496007,102.09058479496007,102.09058479496007,102.09058479496007,102.09058479496007,102.09058479496007,102.09058479496007,104.55829922091633,0.0007222282786438772,0.0003786318365763819,0.0003786318365763819,0.0003786318365763819,0.0003786318365763819,0.0003786318365763819,0.0003786318365763819,0.0003786318365763819,0.0003786318365763819,0.0003786318365763819,-0.0012613203501424808
2021-03-17,102.15427380125092,102.28718570130262,102.28718570130262,102.28718570130262,102.28718570130262,102.28718570130262,102.28718570130262,102.28718570130262,102.28718570130262,102.28718570130262,104.91482899775508,0.0008578781812984548,0.0019257496343800806,0.0019257496343800806,0.0019257496343800806,0.0019257496343800806,0.0019257496343800806,0.0019257496343800806,0.0019257496343800806,0.0019257496343800806,0.0019257496343800806,0.0034098658786085867
2021-03-18,101.45934676858934,101.68470902447618,101.68470902447618,101.68470902447618,101.68470902447618,101.68470902447618,101.68470902447618,101.68470902447618,101.68470902447618,101.68470902447618,103.38835336062317,-0.006802721088435493,-0.005890050378214329,-0.005890050378214329,-0.005890050378214329,-0.005890050378214329,-0.005890050378214329,-0.005890050378214329,-0.005890050378214329,-0.005890050378214329,-0.005890050378214329,-0.014549665206665563
2021-03-19,101.82997451934219,101.82690464856042,101.82690464856042,101.82690464856042,101.82690464856042,101.82690464856042,101.82690464856042,101.82690464856042,101.82690464856042,101.82690464856042,102.86016109863981,0.0036529680365298134,0.0013983973150772933,0.0013983973150772933,0.0013983973150772933,0.0013983973150772933,0.0013983973150772933,0.0013983973150772933,0.0013983973150772933,0.0013983973150772933,0.0013983973150772933,-0.0051088178195565215
2021-03-22,102.11721102617561,102.27945767825454,102.27945767825454,102.27945767825454,102.27945767825454,102.27945767825454,102.27945767825454,102.27945767825454,102.27945767825454,102.27945767825454,103.68150006602393,0.0028207461328477734,0.0044443365067026175,0.0044443365067026175,0.0044443365067026175,0.0044443365067026175,0.0044443365067026175,0.0044443365067026175,0.0044443365067026175,0.0044443365067026175,0.0044443365067026175,0.007985005648557086
2021-03-23,101.78364605049805,101.95611719392387,101.95611719392387,101.95611719392387,101.95611719392387,101.95611719392387,101.95611719392387,101.95611719392387,101.95611719392387,101.95611719392387,102.86544302125962,-0.0032664912439888116,-0.003161343359365687,-0.003161343359365687,-0.003161343359365687,-0.003161343359365687,-0.003161343359365687,-0.003161343359365687,-0.003161343359365687,-0.003161343359365687,-0.003161343359365687,-0.007870806694006638
2021-03-24,101.87167014130185,101.8395786063592,101.8395786063592,101.8395786063592,101.8395786063592,101.8395786063592,101.8395786063592,101.8395786063592,101.8395786063592,101.8395786063592,102.34253268189607,0.0008648156577151234,-0.0011430269293505324,-0.0011430269293505324,-0.0011430269293505324,-0.0011430269293505324,-0.0011430269293505324,-0.0011430269293505324,-0.0011430269293505324,-0.0011430269293505324,-0.0011430269293505324,-0.005083440308087495
2021-03-25,101.9342135742414,102.13107963573187,102.13107963573187,102.13107963573187,102.13107963573187,102.13107963573187,102.13107963573187,102.13107963573187,102.13107963573187,102.13107963573187,102.91826224745797,0.000613943335304068,0.0028623550230839623,0.0028623550230839623,0.0028623550230839623,0.0028623550230839623,0.0028623550230839623,0.0028623550230839623,0.0028623550230839623,0.0028623550230839623,0.0028623550230839623,0.005625516102395034
2021-03-26,102.57123002084782,102.73510191716795,102.73510191716795,102.73510191716795,102.73510191716795,102.73510191716795,102.73510191716795,102.73510191716795,102.73510191716795,102.73510191716795,104.57678595008572,0.006249289853425655,0.0059141867841840945,0.0059141867841840945,0.0059141867841840945,0.0059141867841840945,0.0059141867841840945,0.0059141867841840945,0.0059141867841840945,0.0059141867841840945,0.0059141867841840945,0.0161149602258146
2021-03-29,102.61755848969192,102.6346376175432,102.6346376175432,102.6346376175432,102.6346376175432,102.6346376175432,102.6346376175432,102.6346376175432,102.6346376175432,102.6346376175432,104.52396672388737,0.0004516711833784104,-0.0009778965295206277,-0.0009778965295206277,-0.0009778965295206277,-0.0009778965295206277,-0.0009778965295206277,-0.0009778965295206277,-0.0009778965295206277,-0.0009778965295206277,-0.0009778965295206277,-0.000505076013940231
2021-03-30,102.38591614547141,102.64422036612282,102.64422036612282,102.64422036612282,102.64422036612282,102.64422036612282,102.64422036612282,102.64422036612282,102.64422036612282,102.64422036612282,104.24666578634611,-0.0022573363431149795,9.336758819489255e-05,9.336758819489255e-05,9.336758819489255e-05,9.336758819489255e-05,9.336758819489255e-05,9.336758819489255e-05,9.336758819489255e-05,9.336758819489255e-05,9.336758819489255e-05,-0.002652989034311881
2021-03-31,102.38591614547141,102.93479403272974,102.93479403272974,102.93479403272974,102.93479403272974,102.93479403272974,102.93479403272974,102.93479403272974,102.93479403272974,102.93479403272974,104.66921959593279,0.0,0.0028308819100624216,0.0028308819100624216,0.0028308819100624216,0.0028308819100624216,0.0028308819100624216,0.0028308819100624216,0.0028308819100624216,0.0028308819100624216,0.0028308819100624216,0.004053403592328753
2021-04-01,102.84920083391246,103.09182746106622,103.09182746106622,103.09182746106622,103.09182746106622,103.09182746106622,103.09182746106622,103.09182746106622,103.09182746106622,103.09182746106622,105.79955103657718,0.004524886877828038,0.001525562175667572,0.001525562175667572,0.001525562175667572,0.001525562175667572,0.001525562175667572,0.001525562175667572,0.001525562175667572,0.001525562175667572,0.001525562175667572,0.010799081573436231
2021-04-05,103.82209867963866,103.64144446024397,103.64144446024397,103.64144446024397,103.64144446024397,103.64144446024397,103.64144446024397,103.64144446024397,103.64144446024397,103.64144446024397,107.31810378977936,0.009459459459459474,0.005331334332833837,0.005331334332833837,0.005331334332833837,0.005331334332833837,0.005331334332833837,0.005331334332833837,0.005331334332833837,0.005331334332833837,0.005331334332833837,0.014353111504955107
2021-04-06,103.72944174195044,103.61733302833404,103.61733302833404,103.61733302833404,103.61733302833404,103.61733302833404,103.61733302833404,103.61733302833404,103.61733302833404,103.61733302833404,107.25472071834135,-0.0008924587237840731,-0.00023264276212575652,-0.00023264276212575652,-0.00023264276212575652,-0.00023264276212575652,-0.00023264276212575652,-0.00023264276212575652,-0.00023264276212575652,-0.00023264276212575652,-0.00023264276212575652,-0.0005906093119402156
2021-04-07,103.75028955293031,103.67792072903079,103.67792072903079,103.67792072903079,103.67792072903079,103.67792072903079,103.67792072903079,103.67792072903079,103.67792072903079,103.67792072903079,107.37884589990743,0.000200982581509912,0.0005847255369926252,0.0005847255369926252,0.0005847255369926252,0.0005847255369926252,0.0005847255369926252,0.0005847255369926252,0.0005847255369926252,0.0005847255369926252,0.0005847255369926252,0.0011572934108146082
2021-04-08,103.84526291406073,103.8028055814874,103.8028055814874,103.8028055814874,103.8028055814874,103.8028055814874,103.8028055814874,103.8028055814874,103.8028055814874,103.8028055814874,107.88855143272136,0.0009154033356404412,0.0012045462676957275,0.0012045462676957275,0.0012045462676957275,0.0012045462676957275,0.0012045462676957275,0.0012045462676957275,0.0012045462676957275,0.0012045462676957275,0.0012045462676957275,0.004746796527213881
2021-04-09,104.0310400741256,103.87421251445144,103.87421251445144,103.87421251445144,103.87421251445144,103.87421251445144,103.87421251445144,103.87421251445144,103.87421251445144,103.87421251445144,108.67291694176664,0.0017889805933528624,0.0006879094699225874,0.0006879094699225874,0.0006879094699225874,0.0006879094699225874,0.0006879094699225874,0.0006879094699225874,0.0006879094699225874,0.0006879094699225874,0.0006879094699225874,0.0072701458924899764
2021-04-12,104.03289321287936,103.90481548572174,103.90481548572174,103.90481548572174,103.90481548572174,103.90481548572174,103.90481548572174,103.90481548572174,103.90481548572174,103.90481548572174,108.71253136141542,1.7813325257964863e-05,0.0002946156753393936,0.0002946156753393936,0.0002946156753393936,0.0002946156753393936,0.0002946156753393936,0.0002946156753393936,0.0002946156753393936,0.0002946156753393936,0.0002946156753393936,0.00036452890714255837
2021-04-13,104.1913365763262,104.02011758959875,104.02011758959875,104.02011758959875,104.02011758959875,104.02011758959875,104.02011758959875,104.02011758959875,104.02011758959875,104.02011758959875,109.03472864122526,0.0015230121796441232,0.00110968970338865,0.00110968970338865,0.00110968970338865,0.00110968970338865,0.00110968970338865,0.00110968970338865,0.00110968970338865,0.00110968970338865,0.00110968970338865,0.002963754737148827
2021-04-14,103.77577021079458,103.93758230344552,103.93758230344552,103.93758230344552,103.93758230344552,103.93758230344552,103.93758230344552,103.93758230344552,103.93758230344552,103.93758230344552,108.66235309652699,-0.003988492509904518,-0.0007934550360619852,-0.0007934550360619852,-0.0007934550360619852,-0.0007934550360619852,-0.0007934550360619852,-0.0007934550360619852,-0.0007934550360619852,-0.0007934550360619852,-0.0007934550360619852,-0.0034152012788839503
2021-04-15,104.10006949270331,104.18982497573404,104.18982497573404,104.18982497573404,104.18982497573404,104.18982497573404,104.18982497573404,104.18982497573404,104.18982497573404,104.18982497573404,109.82965799551022,0.0031250000000000444,0.002426866843526332,0.002426866843526332,0.002426866843526332,0.002426866843526332,0.002426866843526332,0.002426866843526332,0.002426866843526332,0.002426866843526332,0.002426866843526332,0.010742496050552885
2021-04-16,104.64674542506378,104.11192650340963,104.11192650340963,104.11192650340963,104.11192650340963,104.11192650340963,104.11192650340963,104.11192650340963,104.11192650340963,104.11192650340963,110.19675161758865,0.005251446372942059,-0.0007476591149140344,-0.0007476591149140344,-0.0007476591149140344,-0.0007476591149140344,-0.0007476591149140344,-0.0007476591149140344,-0.0007476591149140344,-0.0007476591149140344,-0.0007476591149140344,0.003342390650924454
2021-04-19,104.42436877461205,104.05226616547864,104.05226616547864,104.05226616547864,104.05226616547864,104.05226616547864,104.05226616547864,104.05226616547864,104.05226616547864,104.05226616547864,109.65535454905569,-0.0021250221356475807,-0.0005730403800474626,-0.0005730403800474626,-0.0005730403800474626,-0.0005730403800474626,-0.0005730403800474626,-0.0005730403800474626,-0.0005730403800474626,-0.0005730403800474626,-0.0005730403800474626,-0.004913003882471512
2021-04-20,104.07690525828129,103.83309943183579,103.83309943183579,103.83309943183579,103.83309943183579,103.83309943183579,103.83309943183579,103.83309943183579,103.83309943183579,103.83309943183579,108.85250231084098,-0.0033274179236909562,-0.0021063138912736923,-0.0021063138912736923,-0.0021063138912736923,-0.0021063138912736923,-0.0021063138912736923,-0.0021063138912736923,-0.0021063138912736923,-0.0021063138912736923,-0.0021063138912736923,-0.007321596300667199
