Date,APR_BUFR_NAV,APR_ECR_Score_w111_t1_5_NAV,APR_ParProx_w1p5_lin_score1p5_NAV,APR_ParProx_w1p5_sqrt_score1p5_NAV,APR_ParProx_w2_lin_score1p5_NAV,APR_ParProx_w2_sqrt_score1p5_NAV,APR_SPY_NAV,AUG_BUFR_NAV,AUG_ECR_Score_w111_t1_5_NAV,AUG_ParProx_w1p5_lin_score1p5_NAV,AUG_ParProx_w1p5_sqrt_score1p5_NAV,AUG_ParProx_w2_lin_score1p5_NAV,AUG_ParProx_w2_sqrt_score1p5_NAV,AUG_SPY_NAV,DEC_BUFR_NAV,DEC_ECR_Score_w111_t1_5_NAV,DEC_ParProx_w1p5_lin_score1p5_NAV,DEC_ParProx_w1p5_sqrt_score1p5_NAV,DEC_ParProx_w2_lin_score1p5_NAV,DEC_ParProx_w2_sqrt_score1p5_NAV,DEC_SPY_NAV,FEB_BUFR_NAV,FEB_ECR_Score_w111_t1_5_NAV,FEB_ParProx_w1p5_lin_score1p5_NAV,FEB_ParProx_w1p5_sqrt_score1p5_NAV,FEB_ParProx_w2_lin_score1p5_NAV,FEB_ParProx_w2_sqrt_score1p5_NAV,FEB_SPY_NAV,JAN_BUFR_NAV,JAN_ECR_Score_w111_t1_5_NAV,JAN_ParProx_w1p5_lin_score1p5_NAV,JAN_ParProx_w1p5_sqrt_score1p5_NAV,JAN_ParProx_w2_lin_score1p5_NAV,JAN_ParProx_w2_sqrt_score1p5_NAV,JAN_SPY_NAV,JUL_BUFR_NAV,JUL_ECR_Score_w111_t1_5_NAV,JUL_ParProx_w1p5_lin_score1p5_NAV,JUL_ParProx_w1p5_sqrt_score1p5_NAV,JUL_ParProx_w2_lin_score1p5_NAV,JUL_ParProx_w2_sqrt_score1p5_NAV,JUL_SPY_NAV,JUN_BUFR_NAV,JUN_ECR_Score_w111_t1_5_NAV,JUN_ParProx_w1p5_lin_score1p5_NAV,JUN_ParProx_w1p5_sqrt_score1p5_NAV,JUN_ParProx_w2_lin_score1p5_NAV,JUN_ParProx_w2_sqrt_score1p5_NAV,JUN_SPY_NAV,MAR_BUFR_NAV,MAR_ECR_Score_w111_t1_5_NAV,MAR_ParProx_w1p5_lin_score1p5_NAV,MAR_ParProx_w1p5_sqrt_score1p5_NAV,MAR_ParProx_w2_lin_score1p5_NAV,MAR_ParProx_w2_sqrt_score1p5_NAV,MAR_SPY_NAV,MAY_BUFR_NAV,MAY_ECR_Score_w111_t1_5_NAV,MAY_ParProx_w1p5_lin_score1p5_NAV,MAY_ParProx_w1p5_sqrt_score1p5_NAV,MAY_ParProx_w2_lin_score1p5_NAV,MAY_ParProx_w2_sqrt_score1p5_NAV,MAY_SPY_NAV,NOV_BUFR_NAV,NOV_ECR_Score_w111_t1_5_NAV,NOV_ParProx_w1p5_lin_score1p5_NAV,NOV_ParProx_w1p5_sqrt_score1p5_NAV,NOV_ParProx_w2_lin_score1p5_NAV,NOV_ParProx_w2_sqrt_score1p5_NAV,NOV_SPY_NAV,OCT_BUFR_NAV,OCT_ECR_Score_w111_t1_5_NAV,OCT_ParProx_w1p5_lin_score1p5_NAV,OCT_ParProx_w1p5_sqrt_score1p5_NAV,OCT_ParProx_w2_lin_score1p5_NAV,OCT_ParProx_w2_sqrt_score1p5_NAV,OCT_SPY_NAV,SEP_BUFR_NAV,SEP_ECR_Score_w111_t1_5_NAV,SEP_ParProx_w1p5_lin_score1p5_NAV,SEP_ParProx_w1p5_sqrt_score1p5_NAV,SEP_ParProx_w2_lin_score1p5_NAV,SEP_ParProx_w2_sqrt_score1p5_NAV,SEP_SPY_NAV,APR_BUFR_Return,APR_ECR_Score_w111_t1_5_Return,APR_ParProx_w1p5_lin_score1p5_Return,APR_ParProx_w1p5_sqrt_score1p5_Return,APR_ParProx_w2_lin_score1p5_Return,APR_ParProx_w2_sqrt_score1p5_Return,APR_SPY_Return,AUG_BUFR_Return,AUG_ECR_Score_w111_t1_5_Return,AUG_ParProx_w1p5_lin_score1p5_Return,AUG_ParProx_w1p5_sqrt_score1p5_Return,AUG_ParProx_w2_lin_score1p5_Return,AUG_ParProx_w2_sqrt_score1p5_Return,AUG_SPY_Return,DEC_BUFR_Return,DEC_ECR_Score_w111_t1_5_Return,DEC_ParProx_w1p5_lin_score1p5_Return,DEC_ParProx_w1p5_sqrt_score1p5_Return,DEC_ParProx_w2_lin_score1p5_Return,DEC_ParProx_w2_sqrt_score1p5_Return,DEC_SPY_Return,FEB_BUFR_Return,FEB_ECR_Score_w111_t1_5_Return,FEB_ParProx_w1p5_lin_score1p5_Return,FEB_ParProx_w1p5_sqrt_score1p5_Return,FEB_ParProx_w2_lin_score1p5_Return,FEB_ParProx_w2_sqrt_score1p5_Return,FEB_SPY_Return,JAN_BUFR_Return,JAN_ECR_Score_w111_t1_5_Return,JAN_ParProx_w1p5_lin_score1p5_Return,JAN_ParProx_w1p5_sqrt_score1p5_Return,JAN_ParProx_w2_lin_score1p5_Return,JAN_ParProx_w2_sqrt_score1p5_Return,JAN_SPY_Return,JUL_BUFR_Return,JUL_ECR_Score_w111_t1_5_Return,JUL_ParProx_w1p5_lin_score1p5_Return,JUL_ParProx_w1p5_sqrt_score1p5_Return,JUL_ParProx_w2_lin_score1p5_Return,JUL_ParProx_w2_sqrt_score1p5_Return,JUL_SPY_Return,JUN_BUFR_Return,JUN_ECR_Score_w111_t1_5_Return,JUN_ParProx_w1p5_lin_score1p5_Return,JUN_ParProx_w1p5_sqrt_score1p5_Return,JUN_ParProx_w2_lin_score1p5_Return,JUN_ParProx_w2_sqrt_score1p5_Return,JUN_SPY_Return,MAR_BUFR_Return,MAR_ECR_Score_w111_t1_5_Return,MAR_ParProx_w1p5_lin_score1p5_Return,MAR_ParProx_w1p5_sqrt_score1p5_Return,MAR_ParProx_w2_lin_score1p5_Return,MAR_ParProx_w2_sqrt_score1p5_Return,MAR_SPY_Return,MAY_BUFR_Return,MAY_ECR_Score_w111_t1_5_Return,MAY_ParProx_w1p5_lin_score1p5_Return,MAY_ParProx_w1p5_sqrt_score1p5_Return,MAY_ParProx_w2_lin_score1p5_Return,MAY_ParProx_w2_sqrt_score1p5_Return,MAY_SPY_Return,NOV_BUFR_Return,NOV_ECR_Score_w111_t1_5_Return,NOV_ParProx_w1p5_lin_score1p5_Return,NOV_ParProx_w1p5_sqrt_score1p5_Return,NOV_ParProx_w2_lin_score1p5_Return,NOV_ParProx_w2_sqrt_score1p5_Return,NOV_SPY_Return,OCT_BUFR_Return,OCT_ECR_Score_w111_t1_5_Return,OCT_ParProx_w1p5_lin_score1p5_Return,OCT_ParProx_w1p5_sqrt_score1p5_Return,OCT_ParProx_w2_lin_score1p5_Return,OCT_ParProx_w2_sqrt_score1p5_Return,OCT_SPY_Return,SEP_BUFR_Return,SEP_ECR_Score_w111_t1_5_Return,SEP_ParProx_w1p5_lin_score1p5_Return,SEP_ParProx_w1p5_sqrt_score1p5_Return,SEP_ParProx_w2_lin_score1p5_Return,SEP_ParProx_w2_sqrt_score1p5_Return,SEP_SPY_Return,APR_ParProx_w2p5_lin_score1p5_NAV,APR_ParProx_w2p5_sq_score1p5_NAV,APR_ParProx_w2p5_sqrt_score1p5_NAV,AUG_ParProx_w2p5_lin_score1p5_NAV,AUG_ParProx_w2p5_sq_score1p5_NAV,AUG_ParProx_w2p5_sqrt_score1p5_NAV,DEC_ParProx_w2p5_lin_score1p5_NAV,DEC_ParProx_w2p5_sq_score1p5_NAV,DEC_ParProx_w2p5_sqrt_score1p5_NAV,FEB_ParProx_w2p5_lin_score1p5_NAV,FEB_ParProx_w2p5_sq_score1p5_NAV,FEB_ParProx_w2p5_sqrt_score1p5_NAV,JAN_BUFR_NAV,JAN_ParProx_w2p5_lin_score1p5_NAV,JAN_ParProx_w2p5_sq_score1p5_NAV,JAN_ParProx_w2p5_sqrt_score1p5_NAV,JUL_ParProx_w2p5_lin_score1p5_NAV,JUL_ParProx_w2p5_sq_score1p5_NAV,JUL_ParProx_w2p5_sqrt_score1p5_NAV,JUN_ParProx_w2p5_lin_score1p5_NAV,JUN_ParProx_w2p5_sq_score1p5_NAV,JUN_ParProx_w2p5_sqrt_score1p5_NAV,MAR_ParProx_w2p5_lin_score1p5_NAV,MAR_ParProx_w2p5_sq_score1p5_NAV,MAR_ParProx_w2p5_sqrt_score1p5_NAV,MAY_ParProx_w2p5_lin_score1p5_NAV,MAY_ParProx_w2p5_sq_score1p5_NAV,MAY_ParProx_w2p5_sqrt_score1p5_NAV,NOV_ParProx_w2p5_lin_score1p5_NAV,NOV_ParProx_w2p5_sq_score1p5_NAV,NOV_ParProx_w2p5_sqrt_score1p5_NAV,OCT_ParProx_w2p5_lin_score1p5_NAV,OCT_ParProx_w2p5_sq_score1p5_NAV,OCT_ParProx_w2p5_sqrt_score1p5_NAV,SEP_ParProx_w2p5_lin_score1p5_NAV,SEP_ParProx_w2p5_sq_score1p5_NAV,SEP_ParProx_w2p5_sqrt_score1p5_NAV,APR_ParProx_w2p5_lin_score1p5_Return,APR_ParProx_w2p5_sq_score1p5_Return,APR_ParProx_w2p5_sqrt_score1p5_Return,AUG_ParProx_w2p5_lin_score1p5_Return,AUG_ParProx_w2p5_sq_score1p5_Return,AUG_ParProx_w2p5_sqrt_score1p5_Return,DEC_ParProx_w2p5_lin_score1p5_Return,DEC_ParProx_w2p5_sq_score1p5_Return,DEC_ParProx_w2p5_sqrt_score1p5_Return,FEB_ParProx_w2p5_lin_score1p5_Return,FEB_ParProx_w2p5_sq_score1p5_Return,FEB_ParProx_w2p5_sqrt_score1p5_Return,JAN_ParProx_w2p5_lin_score1p5_Return,JAN_ParProx_w2p5_sq_score1p5_Return,JAN_ParProx_w2p5_sqrt_score1p5_Return,JUL_ParProx_w2p5_lin_score1p5_Return,JUL_ParProx_w2p5_sq_score1p5_Return,JUL_ParProx_w2p5_sqrt_score1p5_Return,JUN_ParProx_w2p5_lin_score1p5_Return,JUN_ParProx_w2p5_sq_score1p5_Return,JUN_ParProx_w2p5_sqrt_score1p5_Return,MAR_ParProx_w2p5_lin_score1p5_Return,MAR_ParProx_w2p5_sq_score1p5_Return,MAR_ParProx_w2p5_sqrt_score1p5_Return,MAY_ParProx_w2p5_lin_score1p5_Return,MAY_ParProx_w2p5_sq_score1p5_Return,MAY_ParProx_w2p5_sqrt_score1p5_Return,NOV_ParProx_w2p5_lin_score1p5_Return,NOV_ParProx_w2p5_sq_score1p5_Return,NOV_ParProx_w2p5_sqrt_score1p5_Return,OCT_ParProx_w2p5_lin_score1p5_Return,OCT_ParProx_w2p5_sq_score1p5_Return,OCT_ParProx_w2p5_sqrt_score1p5_Return,SEP_ParProx_w2p5_lin_score1p5_Return,SEP_ParProx_w2p5_sq_score1p5_Return,SEP_ParProx_w2p5_sqrt_score1p5_Return
2/19/2021,,,,,,,,,,,,,,,,,,,,,,100,100,100,100,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/22/2021,,,,,,,,,,,,,,,,,,,,,,99.59367842,99.51551877,99.51551877,99.51551877,99.51551877,99.51551877,99.2308284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004063216,-0.004844812,-0.004844812,-0.004844812,-0.004844812,-0.004844812,-0.007691716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.51551877,99.51551877,99.51551877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004844812,-0.004844812,-0.004844812,,,,,,,,,,,,,,,,,,,,,,,,
2/23/2021,,,,,,,,,,,,,,,,,,,,,,99.35868071,99.58616612,99.58616612,99.58616612,99.58616612,99.58616612,99.35133195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002359565,0.000709913,0.000709913,0.000709913,0.000709913,0.000709913,0.001214376,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.58616612,99.58616612,99.58616612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000709913,0.000709913,0.000709913,,,,,,,,,,,,,,,,,,,,,,,,
2/24/2021,,,,,,,,,,,,,,,,,,,,,,100.3206596,100.3547148,100.3547148,100.3547148,100.3547148,100.3547148,100.4461195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009681881,0.007717424,0.007717424,0.007717424,0.007717424,0.007717424,0.011019355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.3547148,100.3547148,100.3547148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007717424,0.007717424,0.007717424,,,,,,,,,,,,,,,,,,,,,,,,
2/25/2021,,,,,,,,,,,,,,,,,,,,,,99.12963811,98.78214602,98.78214602,98.78214602,98.78214602,98.78214602,98.02579289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.011872146,-0.015670103,-0.015670103,-0.015670103,-0.015670103,-0.015670103,-0.02409577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.78214602,98.78214602,98.78214602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.015670103,-0.015670103,-0.015670103,,,,,,,,,,,,,,,,,,,,,,,,
2/26/2021,,,,,,,,,,,,,,,,,,,,,,98.94640403,98.49246231,98.49246231,98.49246231,98.49246231,98.49246231,97.52070354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.001848429,-0.002932551,-0.002932551,-0.002932551,-0.002932551,-0.002932551,-0.005152617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.49246231,98.49246231,98.49246231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.002932551,-0.002932551,-0.002932551,,,,,,,,,,,,,,,,,,,,,,,,
3/1/2021,,,,,,,,,,,,,,,,,,,,,,99.88410444,99.87230269,99.87230269,99.87230269,99.87230269,99.87230269,99.88462426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009476852,0.014009604,0.014009604,0.014009604,0.014009604,0.014009604,0.024240194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.87230269,99.87230269,99.87230269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014009604,0.014009604,0.014009604,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2021,,,,,,,,,,,,,,,,,,,,,,99.86257444,99.48477683,99.48477683,99.48477683,99.48477683,99.48477683,99.10519704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00021555,-0.003880214,-0.003880214,-0.003880214,-0.003880214,-0.003880214,-0.007803275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.48477683,99.48477683,99.48477683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.003880214,-0.003880214,-0.003880214,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2021,,,,,,,,,,,,,,,,,,,,,,99.31287219,98.69937925,98.69937925,98.69937925,98.69937925,98.69937925,97.7924775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.005504587,-0.007894651,-0.007894651,-0.007894651,-0.007894651,-0.007894651,-0.013245718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.69937925,98.69937925,98.69937925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.007894651,-0.007894651,-0.007894651,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2021,,,,,,,,,,,,,,,,,,,,,,98.67155291,97.8717115,97.8717115,97.8717115,97.8717115,97.8717115,96.58231418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006457565,-0.008385744,-0.008385744,-0.008385744,-0.008385744,-0.008385744,-0.01237481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.8717115,97.8717115,97.8717115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008385744,-0.008385744,-0.008385744,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2021,,,,,,,,,,,,,,,,,,,,,,99.63353184,99.17233225,99.17233225,99.17233225,99.17233225,99.17233225,98.35910058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009749304,0.013289037,0.013289037,0.013289037,0.013289037,0.013289037,0.018396602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.17233225,99.17233225,99.17233225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.013289037,0.013289037,0.013289037,,,,,,,,,,,,,,,,,,,,,,,,
3/8/2021,,,,,,,,,,,,,,,,,,,,,,99.17544663,98.3446645,98.3446645,98.3446645,98.3446645,98.3446645,97.86939466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.004597701,-0.008345753,-0.008345753,-0.008345753,-0.008345753,-0.008345753,-0.004978756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.3446645,98.3446645,98.3446645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.008345753,-0.008345753,-0.008345753,,,,,,,,,,,,,,,,,,,,,,,,
3/9/2021,,,,,,,,,,,,,,,,,,,,,,99.63353184,99.61572569,99.61572569,99.61572569,99.61572569,99.61572569,99.26672307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004618938,0.012924557,0.012924557,0.012924557,0.012924557,0.012924557,0.014277481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.61572569,99.61572569,99.61572569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.012924557,0.012924557,0.012924557,,,,,,,,,,,,,,,,,,,,,,,,
3/10/2021,,,,,,,,,,,,,,,,,,,,,,100.091617,100.0591191,100.0591191,100.0591191,100.0591191,100.0591191,99.88462426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004597701,0.004451039,0.004451039,0.004451039,0.004451039,0.004451039,0.006224656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0591191,100.0591191,100.0591191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004451039,0.004451039,0.004451039,,,,,,,,,,,,,,,,,,,,,,,,
3/11/2021,,,,,,,,,,,,,,,,,,,,,,100.6413193,100.6432161,100.6432161,100.6432161,100.6432161,100.6432161,100.8973669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005491991,0.005837518,0.005837518,0.005837518,0.005837518,0.005837518,0.010139124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6432161,100.6432161,100.6432161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005837518,0.005837518,0.005837518,,,,,,,,,,,,,,,,,,,,,,,,
