Date,FEB_BUFR_NAV,FEB_ECR_Score_w111_t1_5_NAV,FEB_ParProx_w0p5_lin_score1p5_NAV,FEB_ParProx_w0p5_sq_score1p5_NAV,FEB_ParProx_w0p5_sqrt_score1p5_NAV,FEB_ParProx_w1_lin_score1p5_NAV,FEB_ParProx_w1_sq_score1p5_NAV,FEB_ParProx_w1_sqrt_score1p5_NAV,FEB_ParProx_w1p5_lin_score1p5_NAV,FEB_ParProx_w1p5_sq_score1p5_NAV,FEB_ParProx_w1p5_sqrt_score1p5_NAV,FEB_ParProx_w2_lin_score1p5_NAV,FEB_ParProx_w2_sq_score1p5_NAV,FEB_ParProx_w2_sqrt_score1p5_NAV,FEB_SPY_NAV,JUN_BUFR_NAV,JUN_ECR_Score_w111_t1_5_NAV,JUN_ParProx_w0p5_lin_score1p5_NAV,JUN_ParProx_w0p5_sq_score1p5_NAV,JUN_ParProx_w0p5_sqrt_score1p5_NAV,JUN_ParProx_w1_lin_score1p5_NAV,JUN_ParProx_w1_sq_score1p5_NAV,JUN_ParProx_w1_sqrt_score1p5_NAV,JUN_ParProx_w1p5_lin_score1p5_NAV,JUN_ParProx_w1p5_sq_score1p5_NAV,JUN_ParProx_w1p5_sqrt_score1p5_NAV,JUN_ParProx_w2_lin_score1p5_NAV,JUN_ParProx_w2_sq_score1p5_NAV,JUN_ParProx_w2_sqrt_score1p5_NAV,JUN_SPY_NAV,SEP_BUFR_NAV,SEP_ECR_Score_w111_t1_5_NAV,SEP_ParProx_w0p5_lin_score1p5_NAV,SEP_ParProx_w0p5_sq_score1p5_NAV,SEP_ParProx_w0p5_sqrt_score1p5_NAV,SEP_ParProx_w1_lin_score1p5_NAV,SEP_ParProx_w1_sq_score1p5_NAV,SEP_ParProx_w1_sqrt_score1p5_NAV,SEP_ParProx_w1p5_lin_score1p5_NAV,SEP_ParProx_w1p5_sq_score1p5_NAV,SEP_ParProx_w1p5_sqrt_score1p5_NAV,SEP_ParProx_w2_lin_score1p5_NAV,SEP_ParProx_w2_sq_score1p5_NAV,SEP_ParProx_w2_sqrt_score1p5_NAV,SEP_SPY_NAV,FEB_BUFR_Return,FEB_ECR_Score_w111_t1_5_Return,FEB_ParProx_w0p5_lin_score1p5_Return,FEB_ParProx_w0p5_sq_score1p5_Return,FEB_ParProx_w0p5_sqrt_score1p5_Return,FEB_ParProx_w1_lin_score1p5_Return,FEB_ParProx_w1_sq_score1p5_Return,FEB_ParProx_w1_sqrt_score1p5_Return,FEB_ParProx_w1p5_lin_score1p5_Return,FEB_ParProx_w1p5_sq_score1p5_Return,FEB_ParProx_w1p5_sqrt_score1p5_Return,FEB_ParProx_w2_lin_score1p5_Return,FEB_ParProx_w2_sq_score1p5_Return,FEB_ParProx_w2_sqrt_score1p5_Return,FEB_SPY_Return,JUN_BUFR_Return,JUN_ECR_Score_w111_t1_5_Return,JUN_ParProx_w0p5_lin_score1p5_Return,JUN_ParProx_w0p5_sq_score1p5_Return,JUN_ParProx_w0p5_sqrt_score1p5_Return,JUN_ParProx_w1_lin_score1p5_Return,JUN_ParProx_w1_sq_score1p5_Return,JUN_ParProx_w1_sqrt_score1p5_Return,JUN_ParProx_w1p5_lin_score1p5_Return,JUN_ParProx_w1p5_sq_score1p5_Return,JUN_ParProx_w1p5_sqrt_score1p5_Return,JUN_ParProx_w2_lin_score1p5_Return,JUN_ParProx_w2_sq_score1p5_Return,JUN_ParProx_w2_sqrt_score1p5_Return,JUN_SPY_Return,SEP_BUFR_Return,SEP_ECR_Score_w111_t1_5_Return,SEP_ParProx_w0p5_lin_score1p5_Return,SEP_ParProx_w0p5_sq_score1p5_Return,SEP_ParProx_w0p5_sqrt_score1p5_Return,SEP_ParProx_w1_lin_score1p5_Return,SEP_ParProx_w1_sq_score1p5_Return,SEP_ParProx_w1_sqrt_score1p5_Return,SEP_ParProx_w1p5_lin_score1p5_Return,SEP_ParProx_w1p5_sq_score1p5_Return,SEP_ParProx_w1p5_sqrt_score1p5_Return,SEP_ParProx_w2_lin_score1p5_Return,SEP_ParProx_w2_sq_score1p5_Return,SEP_ParProx_w2_sqrt_score1p5_Return,SEP_SPY_Return
2021-03-05,99.63353183692168,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,99.1723322494827,98.35910058200652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009749303621169991,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.013289036544850363,0.01839660207061322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-08,99.17544663307375,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,98.34466449896541,97.86939466194909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0045977011494253706,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.008345752608047596,-0.004978755571774851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-09,99.63353183692168,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.61572568725983,99.26672307258417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004618937644341958,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.012924556657649466,0.014277480876034865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-10,100.09161704076959,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,100.05911912503693,99.88462425967234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0045977011494253706,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.004451038575667532,0.006224655835937565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-11,100.64131928538708,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.64321608040198,100.8973668692152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005491990846681949,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.005837518463810865,0.010139124185019943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-12,100.73293632615668,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,100.76766183860475,101.03325385226778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000910332271279124,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0012365041882540506,0.0013467842350010084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-15,100.84837379752636,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.16908069760564,101.63577160731228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0011459754433835734,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.003983607951961954,0.005963558848906425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-16,100.92120934493816,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.3890038427431,101.50757634028153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007222282786436551,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,0.002173817767454178,-0.0012613203501425918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-17,101.00778744846544,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.56665681347911,101.85370356126452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008578781812984548,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.001752191697351746,0.0034098658786085867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-18,100.32065964269354,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.19597989949742,100.37176627438915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.006802721088435604,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.013495343422584627,-0.014549665206665785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-19,100.6871278057719,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,100.46674549216668,99.8589852062662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036529680365298134,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,0.0027023598445852226,-0.0051088178195564105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-22,100.9711406321576,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,101.21194206325742,100.6563597671974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0028207461328479955,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007417345584752155,0.007985005648557086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-23,100.64131928538708,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,100.53207212533249,99.86411301694741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0032664912439889227,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.006717289719626374,-0.007870806694006527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-24,100.7283554741182,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,100.1773573751108,99.35645975950568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008648156577151234,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.003528374007644719,-0.0050834403080872725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-25,100.79019697663767,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,100.29559562518469,99.91539112375972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000613943335304068,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.0011802891708467822,0.005625516102394812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-26,101.42006413192854,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.59296482412054,101.52552367766583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006249289853425655,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.012935455349248448,0.016114960225814823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-29,101.46587265231332,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.77357375110843,101.47424557085351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004516711833784104,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,0.0017777700188252865,-0.0005050760139403421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-30,101.23683005038939,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.47709133904814,101.20503551008898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0022573363431148685,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.002913157130409405,-0.00265298903431177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-03-31,101.23683005038939,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.89181200118233,101.61526036458734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004086840257852442,0.004053403592328975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-01,101.69491525423729,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.56547443097837,102.71261185037051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004524886877827816,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.006611546272120794,0.010799081573436453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
